DATE,UNRATE
2018-11-15,3.7933333333333334
2018-11-16,3.8
2018-11-17,3.8066666666666666
2018-11-18,3.8133333333333335
2018-11-19,3.82
2018-11-20,3.8266666666666667
2018-11-21,3.8333333333333335
2018-11-22,3.84
2018-11-23,3.8466666666666667
2018-11-24,3.8533333333333335
2018-11-25,3.86
2018-11-26,3.8666666666666667
2018-11-27,3.873333333333333
2018-11-28,3.88
2018-11-29,3.8866666666666667
2018-11-30,3.893333333333333
2018-12-01,3.9
2018-12-02,3.903225806451613
2018-12-03,3.9064516129032256
2018-12-04,3.9096774193548387
2018-12-05,3.9129032258064513
2018-12-06,3.9161290322580644
2018-12-07,3.9193548387096775
2018-12-08,3.92258064516129
2018-12-09,3.925806451612903
2018-12-10,3.9290322580645163
2018-12-11,3.932258064516129
2018-12-12,3.935483870967742
2018-12-13,3.9387096774193546
2018-12-14,3.9419354838709677
2018-12-15,3.945161290322581
2018-12-16,3.9483870967741934
2018-12-17,3.9516129032258065
2018-12-18,3.954838709677419
2018-12-19,3.958064516129032
2018-12-20,3.9612903225806453
2018-12-21,3.964516129032258
2018-12-22,3.967741935483871
2018-12-23,3.9709677419354836
2018-12-24,3.9741935483870967
2018-12-25,3.97741935483871
2018-12-26,3.9806451612903224
2018-12-27,3.9838709677419355
2018-12-28,3.9870967741935486
2018-12-29,3.990322580645161
2018-12-30,3.9935483870967743
2018-12-31,3.996774193548387
2019-01-01,4.0
2019-01-02,3.9935483870967743
2019-01-03,3.9870967741935486
2019-01-04,3.9806451612903224
2019-01-05,3.9741935483870967
2019-01-06,3.967741935483871
2019-01-07,3.9612903225806453
2019-01-08,3.954838709677419
2019-01-09,3.9483870967741934
2019-01-10,3.9419354838709677
2019-01-11,3.935483870967742
2019-01-12,3.929032258064516
2019-01-13,3.92258064516129
2019-01-14,3.9161290322580644
2019-01-15,3.9096774193548387
2019-01-16,3.903225806451613
2019-01-17,3.896774193548387
2019-01-18,3.890322580645161
2019-01-19,3.8838709677419354
2019-01-20,3.8774193548387097
2019-01-21,3.870967741935484
2019-01-22,3.864516129032258
2019-01-23,3.858064516129032
2019-01-24,3.8516129032258064
2019-01-25,3.8451612903225807
2019-01-26,3.8387096774193545
2019-01-27,3.832258064516129
2019-01-28,3.825806451612903
2019-01-29,3.8193548387096774
2019-01-30,3.8129032258064512
2019-01-31,3.8064516129032255
2019-02-01,3.8
2019-02-02,3.8
2019-02-03,3.8
2019-02-04,3.8
2019-02-05,3.8
2019-02-06,3.8
2019-02-07,3.8
2019-02-08,3.8
2019-02-09,3.8
2019-02-10,3.8
2019-02-11,3.8
2019-02-12,3.8
2019-02-13,3.8
2019-02-14,3.8
2019-02-15,3.8
2019-02-16,3.8
2019-02-17,3.8
2019-02-18,3.8
2019-02-19,3.8
2019-02-20,3.8
2019-02-21,3.8
2019-02-22,3.8
2019-02-23,3.8
2019-02-24,3.8
2019-02-25,3.8
2019-02-26,3.8
2019-02-27,3.8
2019-02-28,3.8
2019-03-01,3.8
2019-03-02,3.793548387096774
2019-03-03,3.7870967741935484
2019-03-04,3.7806451612903222
2019-03-05,3.7741935483870965
2019-03-06,3.767741935483871
2019-03-07,3.761290322580645
2019-03-08,3.7548387096774194
2019-03-09,3.7483870967741932
2019-03-10,3.7419354838709675
2019-03-11,3.735483870967742
2019-03-12,3.729032258064516
2019-03-13,3.7225806451612904
2019-03-14,3.7161290322580642
2019-03-15,3.7096774193548385
2019-03-16,3.703225806451613
2019-03-17,3.696774193548387
2019-03-18,3.6903225806451614
2019-03-19,3.6838709677419357
2019-03-20,3.6774193548387095
2019-03-21,3.670967741935484
2019-03-22,3.664516129032258
2019-03-23,3.6580645161290324
2019-03-24,3.6516129032258067
2019-03-25,3.6451612903225805
2019-03-26,3.638709677419355
2019-03-27,3.632258064516129
2019-03-28,3.6258064516129034
2019-03-29,3.6193548387096777
2019-03-30,3.6129032258064515
2019-03-31,3.606451612903226
2019-04-01,3.6
2019-04-02,3.6
2019-04-03,3.6
2019-04-04,3.6
2019-04-05,3.6
2019-04-06,3.6
2019-04-07,3.6
2019-04-08,3.6
2019-04-09,3.6
2019-04-10,3.6
2019-04-11,3.6
2019-04-12,3.6
2019-04-13,3.6
2019-04-14,3.6
2019-04-15,3.6
2019-04-16,3.6
2019-04-17,3.6
2019-04-18,3.6
2019-04-19,3.6
2019-04-20,3.6
2019-04-21,3.6
2019-04-22,3.6
2019-04-23,3.6
2019-04-24,3.6
2019-04-25,3.6
2019-04-26,3.6
2019-04-27,3.6
2019-04-28,3.6
2019-04-29,3.6
2019-04-30,3.6
2019-05-01,3.6
2019-05-02,3.603225806451613
2019-05-03,3.606451612903226
2019-05-04,3.609677419354839
2019-05-05,3.6129032258064515
2019-05-06,3.6161290322580646
2019-05-07,3.6193548387096777
2019-05-08,3.6225806451612903
2019-05-09,3.6258064516129034
2019-05-10,3.6290322580645165
2019-05-11,3.632258064516129
2019-05-12,3.635483870967742
2019-05-13,3.638709677419355
2019-05-14,3.641935483870968
2019-05-15,3.645161290322581
2019-05-16,3.6483870967741936
2019-05-17,3.6516129032258067
2019-05-18,3.6548387096774193
2019-05-19,3.6580645161290324
2019-05-20,3.6612903225806455
2019-05-21,3.664516129032258
2019-05-22,3.667741935483871
2019-05-23,3.670967741935484
2019-05-24,3.674193548387097
2019-05-25,3.67741935483871
2019-05-26,3.6806451612903226
2019-05-27,3.6838709677419357
2019-05-28,3.6870967741935488
2019-05-29,3.6903225806451614
2019-05-30,3.6935483870967745
2019-05-31,3.696774193548387
2019-06-01,3.7
2019-06-02,3.7
2019-06-03,3.7
2019-06-04,3.7
2019-06-05,3.7
2019-06-06,3.7
2019-06-07,3.7
2019-06-08,3.7
2019-06-09,3.7
2019-06-10,3.7
2019-06-11,3.7
2019-06-12,3.7
2019-06-13,3.7
2019-06-14,3.7
2019-06-15,3.7
2019-06-16,3.7
2019-06-17,3.7
2019-06-18,3.7
2019-06-19,3.7
2019-06-20,3.7
2019-06-21,3.7
2019-06-22,3.7
2019-06-23,3.7
2019-06-24,3.7
2019-06-25,3.7
2019-06-26,3.7
2019-06-27,3.7
2019-06-28,3.7
2019-06-29,3.7
2019-06-30,3.7
2019-07-01,3.7
2019-07-02,3.7
2019-07-03,3.7
2019-07-04,3.7
2019-07-05,3.7
2019-07-06,3.7
2019-07-07,3.7
2019-07-08,3.7
2019-07-09,3.7
2019-07-10,3.7
2019-07-11,3.7
2019-07-12,3.7
2019-07-13,3.7
2019-07-14,3.7
2019-07-15,3.7
2019-07-16,3.7
2019-07-17,3.7
2019-07-18,3.7
2019-07-19,3.7
2019-07-20,3.7
2019-07-21,3.7
2019-07-22,3.7
2019-07-23,3.7
2019-07-24,3.7
2019-07-25,3.7
2019-07-26,3.7
2019-07-27,3.7
2019-07-28,3.7
2019-07-29,3.7
2019-07-30,3.7
2019-07-31,3.7
2019-08-01,3.7
2019-08-02,3.6935483870967745
2019-08-03,3.6870967741935488
2019-08-04,3.6806451612903226
2019-08-05,3.674193548387097
2019-08-06,3.667741935483871
2019-08-07,3.6612903225806455
2019-08-08,3.6548387096774193
2019-08-09,3.6483870967741936
2019-08-10,3.641935483870968
2019-08-11,3.635483870967742
2019-08-12,3.629032258064516
2019-08-13,3.6225806451612903
2019-08-14,3.6161290322580646
2019-08-15,3.609677419354839
2019-08-16,3.603225806451613
2019-08-17,3.596774193548387
2019-08-18,3.5903225806451613
2019-08-19,3.5838709677419356
2019-08-20,3.57741935483871
2019-08-21,3.570967741935484
2019-08-22,3.564516129032258
2019-08-23,3.5580645161290323
2019-08-24,3.5516129032258066
2019-08-25,3.545161290322581
2019-08-26,3.5387096774193547
2019-08-27,3.532258064516129
2019-08-28,3.5258064516129033
2019-08-29,3.5193548387096776
2019-08-30,3.5129032258064514
2019-08-31,3.5064516129032257
2019-09-01,3.5
2019-09-02,3.5033333333333334
2019-09-03,3.506666666666667
2019-09-04,3.51
2019-09-05,3.513333333333333
2019-09-06,3.5166666666666666
2019-09-07,3.52
2019-09-08,3.5233333333333334
2019-09-09,3.526666666666667
2019-09-10,3.5300000000000002
2019-09-11,3.533333333333333
2019-09-12,3.5366666666666666
2019-09-13,3.54
2019-09-14,3.5433333333333334
2019-09-15,3.546666666666667
2019-09-16,3.55
2019-09-17,3.5533333333333332
2019-09-18,3.5566666666666666
2019-09-19,3.56
2019-09-20,3.5633333333333335
2019-09-21,3.566666666666667
2019-09-22,3.5700000000000003
2019-09-23,3.5733333333333333
2019-09-24,3.5766666666666667
2019-09-25,3.58
2019-09-26,3.5833333333333335
2019-09-27,3.586666666666667
2019-09-28,3.59
2019-09-29,3.5933333333333333
2019-09-30,3.5966666666666667
2019-10-01,3.6
2019-10-02,3.596774193548387
2019-10-03,3.5935483870967744
2019-10-04,3.5903225806451613
2019-10-05,3.5870967741935487
2019-10-06,3.5838709677419356
2019-10-07,3.5806451612903225
2019-10-08,3.57741935483871
2019-10-09,3.574193548387097
2019-10-10,3.5709677419354837
2019-10-11,3.567741935483871
2019-10-12,3.564516129032258
2019-10-13,3.5612903225806454
2019-10-14,3.5580645161290323
2019-10-15,3.554838709677419
2019-10-16,3.5516129032258066
2019-10-17,3.5483870967741935
2019-10-18,3.545161290322581
2019-10-19,3.541935483870968
2019-10-20,3.5387096774193547
2019-10-21,3.535483870967742
2019-10-22,3.532258064516129
2019-10-23,3.5290322580645164
2019-10-24,3.5258064516129033
2019-10-25,3.52258064516129
2019-10-26,3.5193548387096776
2019-10-27,3.5161290322580645
2019-10-28,3.5129032258064514
2019-10-29,3.509677419354839
2019-10-30,3.5064516129032257
2019-10-31,3.503225806451613
2019-11-01,3.5
2019-11-02,3.5
2019-11-03,3.5
2019-11-04,3.5
2019-11-05,3.5
2019-11-06,3.5
2019-11-07,3.5
2019-11-08,3.5
2019-11-09,3.5
2019-11-10,3.5
2019-11-11,3.5
2019-11-12,3.5
2019-11-13,3.5
2019-11-14,3.5
2019-11-15,3.5
2019-11-16,3.5
2019-11-17,3.5
2019-11-18,3.5
2019-11-19,3.5
2019-11-20,3.5
2019-11-21,3.5
2019-11-22,3.5
2019-11-23,3.5
2019-11-24,3.5
2019-11-25,3.5
2019-11-26,3.5
2019-11-27,3.5
2019-11-28,3.5
2019-11-29,3.5
2019-11-30,3.5
2019-12-01,3.5
2019-12-02,3.503225806451613
2019-12-03,3.5064516129032257
2019-12-04,3.509677419354839
2019-12-05,3.5129032258064514
2019-12-06,3.5161290322580645
2019-12-07,3.5193548387096776
2019-12-08,3.52258064516129
2019-12-09,3.5258064516129033
2019-12-10,3.5290322580645164
2019-12-11,3.532258064516129
2019-12-12,3.535483870967742
2019-12-13,3.5387096774193547
2019-12-14,3.541935483870968
2019-12-15,3.545161290322581
2019-12-16,3.5483870967741935
2019-12-17,3.5516129032258066
2019-12-18,3.554838709677419
2019-12-19,3.5580645161290323
2019-12-20,3.5612903225806454
2019-12-21,3.564516129032258
2019-12-22,3.567741935483871
2019-12-23,3.570967741935484
2019-12-24,3.574193548387097
2019-12-25,3.57741935483871
2019-12-26,3.5806451612903225
2019-12-27,3.5838709677419356
2019-12-28,3.5870967741935487
2019-12-29,3.5903225806451613
2019-12-30,3.5935483870967744
2019-12-31,3.596774193548387
2020-01-01,3.6
2020-01-02,3.596774193548387
2020-01-03,3.5935483870967744
2020-01-04,3.5903225806451613
2020-01-05,3.5870967741935487
2020-01-06,3.5838709677419356
2020-01-07,3.5806451612903225
2020-01-08,3.57741935483871
2020-01-09,3.574193548387097
2020-01-10,3.5709677419354837
2020-01-11,3.567741935483871
2020-01-12,3.564516129032258
2020-01-13,3.5612903225806454
2020-01-14,3.5580645161290323
2020-01-15,3.554838709677419
2020-01-16,3.5516129032258066
2020-01-17,3.5483870967741935
2020-01-18,3.545161290322581
2020-01-19,3.541935483870968
2020-01-20,3.5387096774193547
2020-01-21,3.535483870967742
2020-01-22,3.532258064516129
2020-01-23,3.5290322580645164
2020-01-24,3.5258064516129033
2020-01-25,3.52258064516129
2020-01-26,3.5193548387096776
2020-01-27,3.5161290322580645
2020-01-28,3.5129032258064514
2020-01-29,3.509677419354839
2020-01-30,3.5064516129032257
2020-01-31,3.503225806451613
2020-02-01,3.5
2020-02-02,3.5310344827586206
2020-02-03,3.5620689655172413
2020-02-04,3.593103448275862
2020-02-05,3.624137931034483
2020-02-06,3.6551724137931036
2020-02-07,3.6862068965517243
2020-02-08,3.717241379310345
2020-02-09,3.7482758620689656
2020-02-10,3.779310344827586
2020-02-11,3.810344827586207
2020-02-12,3.841379310344828
2020-02-13,3.8724137931034486
2020-02-14,3.903448275862069
2020-02-15,3.93448275862069
2020-02-16,3.9655172413793105
2020-02-17,3.996551724137931
2020-02-18,4.027586206896552
2020-02-19,4.058620689655172
2020-02-20,4.089655172413793
2020-02-21,4.120689655172414
2020-02-22,4.151724137931035
2020-02-23,4.182758620689656
2020-02-24,4.2137931034482765
2020-02-25,4.244827586206897
2020-02-26,4.275862068965518
2020-02-27,4.306896551724138
2020-02-28,4.337931034482759
2020-02-29,4.36896551724138
2020-03-01,4.4
2020-03-02,4.4
2020-03-03,4.4
2020-03-04,4.4
2020-03-05,4.4
2020-03-06,4.4
2020-03-07,4.4
2020-03-08,4.4
2020-03-09,4.4
2020-03-10,4.4
2020-03-11,4.4
2020-03-12,4.4
2020-03-13,4.4
2020-03-14,4.4
2020-03-15,4.4
2020-03-16,4.4
2020-03-17,4.4
2020-03-18,4.4
2020-03-19,4.4
2020-03-20,4.4
2020-03-21,4.4
2020-03-22,4.4
2020-03-23,4.4
2020-03-24,4.4
2020-03-25,4.4
2020-03-26,4.4
2020-03-27,4.4
2020-03-28,4.4
2020-03-29,4.4
2020-03-30,4.4
2020-03-31,4.4
2020-04-01,4.4
2020-04-02,4.4
2020-04-03,4.4
2020-04-04,4.4
2020-04-05,4.4
2020-04-06,4.4
2020-04-07,4.4
2020-04-08,4.4
2020-04-09,4.4
2020-04-10,4.4
2020-04-11,4.4
