Date,MSPUS
2017-03-03,316556.6666666667
2017-03-04,316613.3333333333
2017-03-05,316670.0
2017-03-06,316726.6666666667
2017-03-07,316783.3333333333
2017-03-08,316840.0
2017-03-09,316896.6666666667
2017-03-10,316953.3333333333
2017-03-11,317010.0
2017-03-12,317066.6666666667
2017-03-13,317123.3333333333
2017-03-14,317180.0
2017-03-15,317236.6666666667
2017-03-16,317293.3333333333
2017-03-17,317350.0
2017-03-18,317406.6666666667
2017-03-19,317463.3333333333
2017-03-20,317520.0
2017-03-21,317576.6666666667
2017-03-22,317633.3333333333
2017-03-23,317690.0
2017-03-24,317746.6666666667
2017-03-25,317803.3333333333
2017-03-26,317860.0
2017-03-27,317916.6666666667
2017-03-28,317973.3333333333
2017-03-29,318030.0
2017-03-30,318086.6666666667
2017-03-31,318143.3333333333
2017-04-01,318200.0
2017-04-02,318225.2747252747
2017-04-03,318250.5494505495
2017-04-04,318275.8241758242
2017-04-05,318301.0989010989
2017-04-06,318326.37362637365
2017-04-07,318351.64835164836
2017-04-08,318376.92307692306
2017-04-09,318402.1978021978
2017-04-10,318427.47252747254
2017-04-11,318452.74725274724
2017-04-12,318478.021978022
2017-04-13,318503.2967032967
2017-04-14,318528.5714285714
2017-04-15,318553.8461538461
2017-04-16,318579.1208791209
2017-04-17,318604.3956043956
2017-04-18,318629.6703296703
2017-04-19,318654.94505494507
2017-04-20,318680.2197802198
2017-04-21,318705.4945054945
2017-04-22,318730.76923076925
2017-04-23,318756.04395604396
2017-04-24,318781.31868131866
2017-04-25,318806.5934065934
2017-04-26,318831.86813186813
2017-04-27,318857.14285714284
2017-04-28,318882.4175824176
2017-04-29,318907.6923076923
2017-04-30,318932.967032967
2017-05-01,318958.2417582418
2017-05-02,318983.5164835165
2017-05-03,319008.7912087912
2017-05-04,319034.06593406596
2017-05-05,319059.34065934067
2017-05-06,319084.6153846154
2017-05-07,319109.8901098901
2017-05-08,319135.16483516485
2017-05-09,319160.43956043955
2017-05-10,319185.71428571426
2017-05-11,319210.989010989
2017-05-12,319236.26373626373
2017-05-13,319261.53846153844
2017-05-14,319286.8131868132
2017-05-15,319312.0879120879
2017-05-16,319337.3626373626
2017-05-17,319362.6373626374
2017-05-18,319387.9120879121
2017-05-19,319413.1868131868
2017-05-20,319438.46153846156
2017-05-21,319463.73626373627
2017-05-22,319489.010989011
2017-05-23,319514.28571428574
2017-05-24,319539.56043956045
2017-05-25,319564.83516483515
2017-05-26,319590.1098901099
2017-05-27,319615.3846153846
2017-05-28,319640.65934065933
2017-05-29,319665.93406593404
2017-05-30,319691.2087912088
2017-05-31,319716.4835164835
2017-06-01,319741.7582417582
2017-06-02,319767.032967033
2017-06-03,319792.3076923077
2017-06-04,319817.5824175824
2017-06-05,319842.85714285716
2017-06-06,319868.13186813187
2017-06-07,319893.4065934066
2017-06-08,319918.68131868134
2017-06-09,319943.95604395604
2017-06-10,319969.23076923075
2017-06-11,319994.5054945055
2017-06-12,320019.7802197802
2017-06-13,320045.05494505493
2017-06-14,320070.3296703297
2017-06-15,320095.6043956044
2017-06-16,320120.8791208791
2017-06-17,320146.1538461539
2017-06-18,320171.4285714286
2017-06-19,320196.7032967033
2017-06-20,320221.978021978
2017-06-21,320247.25274725276
2017-06-22,320272.52747252746
2017-06-23,320297.8021978022
2017-06-24,320323.07692307694
2017-06-25,320348.35164835164
2017-06-26,320373.62637362635
2017-06-27,320398.9010989011
2017-06-28,320424.1758241758
2017-06-29,320449.4505494505
2017-06-30,320474.7252747253
2017-07-01,320500.0
2017-07-02,320689.1304347826
2017-07-03,320878.26086956525
2017-07-04,321067.39130434784
2017-07-05,321256.52173913043
2017-07-06,321445.652173913
2017-07-07,321634.7826086957
2017-07-08,321823.9130434783
2017-07-09,322013.04347826086
2017-07-10,322202.17391304346
2017-07-11,322391.3043478261
2017-07-12,322580.4347826087
2017-07-13,322769.5652173913
2017-07-14,322958.6956521739
2017-07-15,323147.82608695654
2017-07-16,323336.95652173914
2017-07-17,323526.0869565217
2017-07-18,323715.2173913043
2017-07-19,323904.347826087
2017-07-20,324093.47826086957
2017-07-21,324282.60869565216
2017-07-22,324471.73913043475
2017-07-23,324660.8695652174
2017-07-24,324850.0
2017-07-25,325039.1304347826
2017-07-26,325228.26086956525
2017-07-27,325417.39130434784
2017-07-28,325606.52173913043
2017-07-29,325795.652173913
2017-07-30,325984.7826086957
2017-07-31,326173.9130434783
2017-08-01,326363.04347826086
2017-08-02,326552.17391304346
2017-08-03,326741.3043478261
2017-08-04,326930.4347826087
2017-08-05,327119.5652173913
2017-08-06,327308.6956521739
2017-08-07,327497.82608695654
2017-08-08,327686.95652173914
2017-08-09,327876.0869565217
2017-08-10,328065.2173913043
2017-08-11,328254.347826087
2017-08-12,328443.47826086957
2017-08-13,328632.60869565216
2017-08-14,328821.73913043475
2017-08-15,329010.8695652174
2017-08-16,329200.0
2017-08-17,329389.1304347826
2017-08-18,329578.2608695652
2017-08-19,329767.39130434784
2017-08-20,329956.52173913043
2017-08-21,330145.652173913
2017-08-22,330334.7826086957
2017-08-23,330523.9130434783
2017-08-24,330713.04347826086
2017-08-25,330902.17391304346
2017-08-26,331091.3043478261
2017-08-27,331280.4347826087
2017-08-28,331469.5652173913
2017-08-29,331658.6956521739
2017-08-30,331847.82608695654
2017-08-31,332036.95652173914
2017-09-01,332226.0869565217
2017-09-02,332415.2173913043
2017-09-03,332604.347826087
2017-09-04,332793.47826086957
2017-09-05,332982.60869565216
2017-09-06,333171.73913043475
2017-09-07,333360.8695652174
2017-09-08,333550.0
2017-09-09,333739.1304347826
2017-09-10,333928.2608695652
2017-09-11,334117.39130434784
2017-09-12,334306.52173913043
2017-09-13,334495.652173913
2017-09-14,334684.7826086957
2017-09-15,334873.9130434783
2017-09-16,335063.04347826086
2017-09-17,335252.17391304346
2017-09-18,335441.3043478261
2017-09-19,335630.4347826087
2017-09-20,335819.5652173913
2017-09-21,336008.6956521739
2017-09-22,336197.82608695654
2017-09-23,336386.95652173914
2017-09-24,336576.0869565217
2017-09-25,336765.2173913043
2017-09-26,336954.347826087
2017-09-27,337143.47826086957
2017-09-28,337332.60869565216
2017-09-29,337521.73913043475
2017-09-30,337710.8695652174
2017-10-01,337900.0
2017-10-02,337833.6956521739
2017-10-03,337767.39130434784
2017-10-04,337701.0869565217
2017-10-05,337634.7826086957
2017-10-06,337568.47826086957
2017-10-07,337502.17391304346
2017-10-08,337435.8695652174
2017-10-09,337369.5652173913
2017-10-10,337303.26086956525
2017-10-11,337236.95652173914
2017-10-12,337170.652173913
2017-10-13,337104.347826087
2017-10-14,337038.04347826086
2017-10-15,336971.73913043475
2017-10-16,336905.4347826087
2017-10-17,336839.1304347826
2017-10-18,336772.82608695654
2017-10-19,336706.52173913043
2017-10-20,336640.2173913043
2017-10-21,336573.9130434783
2017-10-22,336507.60869565216
2017-10-23,336441.3043478261
2017-10-24,336375.0
2017-10-25,336308.6956521739
2017-10-26,336242.39130434784
2017-10-27,336176.0869565217
2017-10-28,336109.7826086957
2017-10-29,336043.47826086957
2017-10-30,335977.17391304346
2017-10-31,335910.8695652174
2017-11-01,335844.5652173913
2017-11-02,335778.26086956525
2017-11-03,335711.95652173914
2017-11-04,335645.652173913
2017-11-05,335579.347826087
2017-11-06,335513.04347826086
2017-11-07,335446.73913043475
2017-11-08,335380.4347826087
2017-11-09,335314.1304347826
2017-11-10,335247.82608695654
2017-11-11,335181.52173913043
2017-11-12,335115.2173913043
2017-11-13,335048.9130434783
2017-11-14,334982.60869565216
2017-11-15,334916.3043478261
2017-11-16,334850.0
2017-11-17,334783.6956521739
2017-11-18,334717.39130434784
2017-11-19,334651.0869565217
2017-11-20,334584.7826086957
2017-11-21,334518.47826086957
2017-11-22,334452.17391304346
2017-11-23,334385.8695652174
2017-11-24,334319.5652173913
2017-11-25,334253.26086956525
2017-11-26,334186.95652173914
2017-11-27,334120.652173913
2017-11-28,334054.347826087
2017-11-29,333988.04347826086
2017-11-30,333921.73913043475
2017-12-01,333855.4347826087
2017-12-02,333789.1304347826
2017-12-03,333722.82608695654
2017-12-04,333656.52173913043
2017-12-05,333590.2173913043
2017-12-06,333523.9130434783
2017-12-07,333457.60869565216
2017-12-08,333391.3043478261
2017-12-09,333325.0
2017-12-10,333258.6956521739
2017-12-11,333192.39130434784
2017-12-12,333126.0869565217
2017-12-13,333059.7826086957
2017-12-14,332993.47826086957
2017-12-15,332927.17391304346
2017-12-16,332860.8695652174
2017-12-17,332794.5652173913
2017-12-18,332728.26086956525
2017-12-19,332661.95652173914
2017-12-20,332595.652173913
2017-12-21,332529.347826087
2017-12-22,332463.04347826086
2017-12-23,332396.73913043475
2017-12-24,332330.4347826087
2017-12-25,332264.1304347826
2017-12-26,332197.82608695654
2017-12-27,332131.52173913043
2017-12-28,332065.2173913043
2017-12-29,331998.9130434783
2017-12-30,331932.60869565216
2017-12-31,331866.3043478261
2018-01-01,331800.0
2018-01-02,331620.0
2018-01-03,331440.0
2018-01-04,331260.0
2018-01-05,331080.0
2018-01-06,330900.0
2018-01-07,330720.0
2018-01-08,330540.0
2018-01-09,330360.0
2018-01-10,330180.0
2018-01-11,330000.0
2018-01-12,329820.0
2018-01-13,329640.0
2018-01-14,329460.0
2018-01-15,329280.0
2018-01-16,329100.0
2018-01-17,328920.0
2018-01-18,328740.0
2018-01-19,328560.0
2018-01-20,328380.0
2018-01-21,328200.0
2018-01-22,328020.0
2018-01-23,327840.0
2018-01-24,327660.0
2018-01-25,327480.0
2018-01-26,327300.0
2018-01-27,327120.0
2018-01-28,326940.0
2018-01-29,326760.0
2018-01-30,326580.0
2018-01-31,326400.0
2018-02-01,326220.0
2018-02-02,326040.0
2018-02-03,325860.0
2018-02-04,325680.0
2018-02-05,325500.0
2018-02-06,325320.0
2018-02-07,325140.0
2018-02-08,324960.0
2018-02-09,324780.0
2018-02-10,324600.0
2018-02-11,324420.0
2018-02-12,324240.0
2018-02-13,324060.0
2018-02-14,323880.0
2018-02-15,323700.0
2018-02-16,323520.0
2018-02-17,323340.0
2018-02-18,323160.0
2018-02-19,322980.0
2018-02-20,322800.0
2018-02-21,322620.0
2018-02-22,322440.0
2018-02-23,322260.0
2018-02-24,322080.0
2018-02-25,321900.0
2018-02-26,321720.0
2018-02-27,321540.0
2018-02-28,321360.0
2018-03-01,321180.0
2018-03-02,321000.0
2018-03-03,320820.0
2018-03-04,320640.0
2018-03-05,320460.0
2018-03-06,320280.0
2018-03-07,320100.0
2018-03-08,319920.0
2018-03-09,319740.0
2018-03-10,319560.0
2018-03-11,319380.0
2018-03-12,319200.0
2018-03-13,319020.0
2018-03-14,318840.0
2018-03-15,318660.0
2018-03-16,318480.0
2018-03-17,318300.0
2018-03-18,318120.0
2018-03-19,317940.0
2018-03-20,317760.0
2018-03-21,317580.0
2018-03-22,317400.0
2018-03-23,317220.0
2018-03-24,317040.0
2018-03-25,316860.0
2018-03-26,316680.0
2018-03-27,316500.0
2018-03-28,316320.0
2018-03-29,316140.0
2018-03-30,315960.0
2018-03-31,315780.0
2018-04-01,315600.0
2018-04-02,315768.13186813187
2018-04-03,315936.26373626373
2018-04-04,316104.3956043956
2018-04-05,316272.52747252746
2018-04-06,316440.65934065933
2018-04-07,316608.7912087912
2018-04-08,316776.92307692306
2018-04-09,316945.05494505493
2018-04-10,317113.1868131868
2018-04-11,317281.31868131866
2018-04-12,317449.4505494505
2018-04-13,317617.5824175824
2018-04-14,317785.71428571426
2018-04-15,317953.8461538461
2018-04-16,318121.97802197805
2018-04-17,318290.1098901099
2018-04-18,318458.2417582418
2018-04-19,318626.37362637365
2018-04-20,318794.5054945055
2018-04-21,318962.6373626374
2018-04-22,319130.76923076925
2018-04-23,319298.9010989011
2018-04-24,319467.032967033
2018-04-25,319635.16483516485
2018-04-26,319803.2967032967
2018-04-27,319971.4285714286
2018-04-28,320139.56043956045
2018-04-29,320307.6923076923
2018-04-30,320475.8241758242
2018-05-01,320643.95604395604
2018-05-02,320812.0879120879
2018-05-03,320980.2197802198
2018-05-04,321148.35164835164
2018-05-05,321316.4835164835
2018-05-06,321484.6153846154
2018-05-07,321652.74725274724
2018-05-08,321820.8791208791
2018-05-09,321989.010989011
2018-05-10,322157.14285714284
2018-05-11,322325.2747252747
2018-05-12,322493.4065934066
2018-05-13,322661.53846153844
2018-05-14,322829.6703296703
2018-05-15,322997.8021978022
2018-05-16,323165.93406593404
2018-05-17,323334.06593406596
2018-05-18,323502.1978021978
2018-05-19,323670.3296703297
2018-05-20,323838.46153846156
2018-05-21,324006.5934065934
2018-05-22,324174.7252747253
2018-05-23,324342.85714285716
2018-05-24,324510.989010989
2018-05-25,324679.1208791209
2018-05-26,324847.25274725276
2018-05-27,325015.3846153846
2018-05-28,325183.5164835165
2018-05-29,325351.64835164836
2018-05-30,325519.7802197802
2018-05-31,325687.9120879121
2018-06-01,325856.04395604396
2018-06-02,326024.1758241758
2018-06-03,326192.3076923077
2018-06-04,326360.43956043955
2018-06-05,326528.5714285714
2018-06-06,326696.7032967033
2018-06-07,326864.83516483515
2018-06-08,327032.967032967
2018-06-09,327201.0989010989
2018-06-10,327369.23076923075
2018-06-11,327537.3626373626
2018-06-12,327705.4945054945
2018-06-13,327873.62637362635
2018-06-14,328041.7582417582
2018-06-15,328209.89010989014
2018-06-16,328378.021978022
2018-06-17,328546.1538461539
2018-06-18,328714.28571428574
2018-06-19,328882.4175824176
2018-06-20,329050.5494505495
2018-06-21,329218.68131868134
2018-06-22,329386.8131868132
2018-06-23,329554.94505494507
2018-06-24,329723.07692307694
2018-06-25,329891.2087912088
2018-06-26,330059.34065934067
2018-06-27,330227.47252747254
2018-06-28,330395.6043956044
2018-06-29,330563.73626373627
2018-06-30,330731.86813186813
2018-07-01,330900.0
2018-07-02,330811.95652173914
2018-07-03,330723.9130434783
2018-07-04,330635.8695652174
2018-07-05,330547.82608695654
2018-07-06,330459.7826086957
2018-07-07,330371.73913043475
2018-07-08,330283.6956521739
2018-07-09,330195.652173913
2018-07-10,330107.60869565216
2018-07-11,330019.5652173913
2018-07-12,329931.52173913043
2018-07-13,329843.47826086957
2018-07-14,329755.4347826087
2018-07-15,329667.39130434784
2018-07-16,329579.347826087
2018-07-17,329491.3043478261
2018-07-18,329403.26086956525
2018-07-19,329315.2173913043
2018-07-20,329227.17391304346
2018-07-21,329139.1304347826
2018-07-22,329051.0869565217
2018-07-23,328963.04347826086
2018-07-24,328875.0
2018-07-25,328786.95652173914
2018-07-26,328698.9130434783
2018-07-27,328610.8695652174
2018-07-28,328522.82608695654
2018-07-29,328434.7826086957
2018-07-30,328346.73913043475
2018-07-31,328258.6956521739
2018-08-01,328170.652173913
2018-08-02,328082.60869565216
2018-08-03,327994.5652173913
2018-08-04,327906.52173913043
2018-08-05,327818.47826086957
2018-08-06,327730.4347826087
2018-08-07,327642.39130434784
2018-08-08,327554.347826087
2018-08-09,327466.3043478261
2018-08-10,327378.26086956525
2018-08-11,327290.2173913043
2018-08-12,327202.17391304346
2018-08-13,327114.1304347826
2018-08-14,327026.0869565217
2018-08-15,326938.04347826086
2018-08-16,326850.0
2018-08-17,326761.95652173914
2018-08-18,326673.9130434783
2018-08-19,326585.8695652174
2018-08-20,326497.82608695654
2018-08-21,326409.7826086957
2018-08-22,326321.73913043475
2018-08-23,326233.6956521739
2018-08-24,326145.652173913
2018-08-25,326057.60869565216
2018-08-26,325969.5652173913
2018-08-27,325881.52173913043
2018-08-28,325793.47826086957
2018-08-29,325705.4347826087
2018-08-30,325617.39130434784
2018-08-31,325529.347826087
2018-09-01,325441.3043478261
2018-09-02,325353.26086956525
2018-09-03,325265.2173913043
2018-09-04,325177.17391304346
2018-09-05,325089.1304347826
2018-09-06,325001.0869565217
2018-09-07,324913.04347826086
2018-09-08,324825.0
2018-09-09,324736.95652173914
2018-09-10,324648.9130434783
2018-09-11,324560.8695652174
2018-09-12,324472.82608695654
2018-09-13,324384.7826086957
2018-09-14,324296.73913043475
2018-09-15,324208.6956521739
2018-09-16,324120.652173913
2018-09-17,324032.60869565216
2018-09-18,323944.5652173913
2018-09-19,323856.52173913043
2018-09-20,323768.47826086957
2018-09-21,323680.4347826087
2018-09-22,323592.39130434784
2018-09-23,323504.347826087
2018-09-24,323416.3043478261
2018-09-25,323328.26086956525
2018-09-26,323240.2173913043
2018-09-27,323152.17391304346
2018-09-28,323064.1304347826
2018-09-29,322976.0869565217
2018-09-30,322888.04347826086
2018-10-01,322800.0
2018-10-02,322693.47826086957
2018-10-03,322586.95652173914
2018-10-04,322480.4347826087
2018-10-05,322373.9130434783
2018-10-06,322267.39130434784
2018-10-07,322160.8695652174
2018-10-08,322054.347826087
2018-10-09,321947.82608695654
2018-10-10,321841.3043478261
2018-10-11,321734.7826086957
2018-10-12,321628.26086956525
2018-10-13,321521.73913043475
2018-10-14,321415.2173913043
2018-10-15,321308.6956521739
2018-10-16,321202.17391304346
2018-10-17,321095.652173913
2018-10-18,320989.1304347826
2018-10-19,320882.60869565216
2018-10-20,320776.0869565217
2018-10-21,320669.5652173913
2018-10-22,320563.04347826086
2018-10-23,320456.52173913043
2018-10-24,320350.0
2018-10-25,320243.47826086957
2018-10-26,320136.95652173914
2018-10-27,320030.4347826087
2018-10-28,319923.9130434783
2018-10-29,319817.39130434784
2018-10-30,319710.8695652174
2018-10-31,319604.347826087
2018-11-01,319497.82608695654
2018-11-02,319391.3043478261
2018-11-03,319284.7826086957
2018-11-04,319178.26086956525
2018-11-05,319071.73913043475
2018-11-06,318965.2173913043
2018-11-07,318858.6956521739
2018-11-08,318752.17391304346
2018-11-09,318645.652173913
2018-11-10,318539.1304347826
2018-11-11,318432.60869565216
2018-11-12,318326.0869565217
2018-11-13,318219.5652173913
2018-11-14,318113.04347826086
2018-11-15,318006.52173913043
2018-11-16,317900.0
2018-11-17,317793.47826086957
2018-11-18,317686.95652173914
2018-11-19,317580.4347826087
2018-11-20,317473.9130434783
2018-11-21,317367.39130434784
2018-11-22,317260.8695652174
2018-11-23,317154.347826087
2018-11-24,317047.82608695654
2018-11-25,316941.3043478261
2018-11-26,316834.7826086957
2018-11-27,316728.26086956525
2018-11-28,316621.73913043475
2018-11-29,316515.2173913043
2018-11-30,316408.6956521739
2018-12-01,316302.17391304346
2018-12-02,316195.652173913
2018-12-03,316089.1304347826
2018-12-04,315982.60869565216
2018-12-05,315876.0869565217
2018-12-06,315769.5652173913
2018-12-07,315663.04347826086
2018-12-08,315556.52173913043
2018-12-09,315450.0
2018-12-10,315343.47826086957
2018-12-11,315236.95652173914
2018-12-12,315130.4347826087
2018-12-13,315023.9130434783
2018-12-14,314917.39130434784
2018-12-15,314810.8695652174
2018-12-16,314704.347826087
2018-12-17,314597.82608695654
2018-12-18,314491.3043478261
2018-12-19,314384.7826086957
2018-12-20,314278.26086956525
2018-12-21,314171.73913043475
2018-12-22,314065.2173913043
2018-12-23,313958.6956521739
2018-12-24,313852.17391304346
2018-12-25,313745.652173913
2018-12-26,313639.1304347826
2018-12-27,313532.60869565216
2018-12-28,313426.0869565217
2018-12-29,313319.5652173913
2018-12-30,313213.04347826086
2018-12-31,313106.52173913043
2019-01-01,313000.0
2019-01-02,313105.55555555556
2019-01-03,313211.1111111111
2019-01-04,313316.6666666667
2019-01-05,313422.22222222225
2019-01-06,313527.77777777775
2019-01-07,313633.3333333333
2019-01-08,313738.8888888889
2019-01-09,313844.44444444444
2019-01-10,313950.0
2019-01-11,314055.55555555556
2019-01-12,314161.1111111111
2019-01-13,314266.6666666667
2019-01-14,314372.22222222225
2019-01-15,314477.77777777775
2019-01-16,314583.3333333333
2019-01-17,314688.8888888889
2019-01-18,314794.44444444444
2019-01-19,314900.0
2019-01-20,315005.55555555556
2019-01-21,315111.1111111111
2019-01-22,315216.6666666667
2019-01-23,315322.22222222225
2019-01-24,315427.77777777775
2019-01-25,315533.3333333333
2019-01-26,315638.8888888889
2019-01-27,315744.44444444444
2019-01-28,315850.0
2019-01-29,315955.55555555556
2019-01-30,316061.1111111111
2019-01-31,316166.6666666667
2019-02-01,316272.22222222225
2019-02-02,316377.77777777775
2019-02-03,316483.3333333333
2019-02-04,316588.8888888889
2019-02-05,316694.44444444444
2019-02-06,316800.0
2019-02-07,316905.55555555556
2019-02-08,317011.1111111111
2019-02-09,317116.6666666667
2019-02-10,317222.22222222225
2019-02-11,317327.77777777775
2019-02-12,317433.3333333333
2019-02-13,317538.8888888889
2019-02-14,317644.44444444444
2019-02-15,317750.0
2019-02-16,317855.55555555556
2019-02-17,317961.1111111111
2019-02-18,318066.6666666667
2019-02-19,318172.22222222225
2019-02-20,318277.77777777775
2019-02-21,318383.3333333333
2019-02-22,318488.8888888889
2019-02-23,318594.44444444444
2019-02-24,318700.0
2019-02-25,318805.55555555556
2019-02-26,318911.1111111111
2019-02-27,319016.6666666667
2019-02-28,319122.22222222225
2019-03-01,319227.77777777775
2019-03-02,319333.3333333333
2019-03-03,319438.8888888889
2019-03-04,319544.44444444444
2019-03-05,319650.0
2019-03-06,319755.55555555556
2019-03-07,319861.1111111111
2019-03-08,319966.6666666667
2019-03-09,320072.22222222225
2019-03-10,320177.77777777775
2019-03-11,320283.3333333333
2019-03-12,320388.8888888889
2019-03-13,320494.44444444444
2019-03-14,320600.0
2019-03-15,320705.55555555556
2019-03-16,320811.1111111111
2019-03-17,320916.6666666667
2019-03-18,321022.22222222225
2019-03-19,321127.77777777775
2019-03-20,321233.3333333333
2019-03-21,321338.8888888889
2019-03-22,321444.44444444444
2019-03-23,321550.0
2019-03-24,321655.55555555556
2019-03-25,321761.1111111111
2019-03-26,321866.6666666667
2019-03-27,321972.22222222225
2019-03-28,322077.77777777775
2019-03-29,322183.3333333333
2019-03-30,322288.8888888889
2019-03-31,322394.44444444444
2019-04-01,322500.0
2019-04-02,322454.94505494507
2019-04-03,322409.8901098901
2019-04-04,322364.83516483515
2019-04-05,322319.7802197802
2019-04-06,322274.7252747253
2019-04-07,322229.6703296703
2019-04-08,322184.6153846154
2019-04-09,322139.56043956045
2019-04-10,322094.5054945055
2019-04-11,322049.4505494505
2019-04-12,322004.3956043956
2019-04-13,321959.34065934067
2019-04-14,321914.28571428574
2019-04-15,321869.23076923075
2019-04-16,321824.1758241758
2019-04-17,321779.1208791209
2019-04-18,321734.06593406596
2019-04-19,321689.010989011
2019-04-20,321643.95604395604
2019-04-21,321598.9010989011
2019-04-22,321553.8461538461
2019-04-23,321508.7912087912
2019-04-24,321463.73626373627
2019-04-25,321418.68131868134
2019-04-26,321373.62637362635
2019-04-27,321328.5714285714
2019-04-28,321283.5164835165
2019-04-29,321238.46153846156
2019-04-30,321193.4065934066
2019-05-01,321148.35164835164
2019-05-02,321103.2967032967
2019-05-03,321058.2417582418
2019-05-04,321013.1868131868
2019-05-05,320968.13186813187
2019-05-06,320923.07692307694
2019-05-07,320878.021978022
2019-05-08,320832.967032967
2019-05-09,320787.9120879121
2019-05-10,320742.85714285716
2019-05-11,320697.8021978022
2019-05-12,320652.74725274724
2019-05-13,320607.6923076923
2019-05-14,320562.6373626374
2019-05-15,320517.5824175824
2019-05-16,320472.52747252746
2019-05-17,320427.47252747254
2019-05-18,320382.4175824176
2019-05-19,320337.3626373626
2019-05-20,320292.3076923077
2019-05-21,320247.25274725276
2019-05-22,320202.1978021978
2019-05-23,320157.14285714284
2019-05-24,320112.0879120879
2019-05-25,320067.032967033
2019-05-26,320021.978021978
2019-05-27,319976.92307692306
2019-05-28,319931.86813186813
2019-05-29,319886.8131868132
2019-05-30,319841.7582417582
2019-05-31,319796.7032967033
2019-06-01,319751.64835164836
2019-06-02,319706.5934065934
2019-06-03,319661.53846153844
2019-06-04,319616.4835164835
2019-06-05,319571.4285714286
2019-06-06,319526.37362637365
2019-06-07,319481.31868131866
2019-06-08,319436.26373626373
2019-06-09,319391.2087912088
2019-06-10,319346.1538461539
2019-06-11,319301.0989010989
2019-06-12,319256.04395604396
2019-06-13,319210.989010989
2019-06-14,319165.93406593404
2019-06-15,319120.8791208791
2019-06-16,319075.8241758242
2019-06-17,319030.76923076925
2019-06-18,318985.71428571426
2019-06-19,318940.65934065933
2019-06-20,318895.6043956044
2019-06-21,318850.5494505495
2019-06-22,318805.4945054945
2019-06-23,318760.43956043955
2019-06-24,318715.3846153846
2019-06-25,318670.3296703297
2019-06-26,318625.2747252747
2019-06-27,318580.2197802198
2019-06-28,318535.16483516485
2019-06-29,318490.1098901099
2019-06-30,318445.05494505493
2019-07-01,318400.0
2019-07-02,318466.3043478261
2019-07-03,318532.60869565216
2019-07-04,318598.9130434783
2019-07-05,318665.2173913043
2019-07-06,318731.52173913043
2019-07-07,318797.82608695654
2019-07-08,318864.1304347826
2019-07-09,318930.4347826087
2019-07-10,318996.73913043475
2019-07-11,319063.04347826086
2019-07-12,319129.347826087
2019-07-13,319195.652173913
2019-07-14,319261.95652173914
2019-07-15,319328.26086956525
2019-07-16,319394.5652173913
2019-07-17,319460.8695652174
2019-07-18,319527.17391304346
2019-07-19,319593.47826086957
2019-07-20,319659.7826086957
2019-07-21,319726.0869565217
2019-07-22,319792.39130434784
2019-07-23,319858.6956521739
2019-07-24,319925.0
2019-07-25,319991.3043478261
2019-07-26,320057.60869565216
2019-07-27,320123.9130434783
2019-07-28,320190.2173913043
2019-07-29,320256.52173913043
2019-07-30,320322.82608695654
2019-07-31,320389.1304347826
2019-08-01,320455.4347826087
2019-08-02,320521.73913043475
2019-08-03,320588.04347826086
2019-08-04,320654.347826087
2019-08-05,320720.652173913
2019-08-06,320786.95652173914
2019-08-07,320853.26086956525
2019-08-08,320919.5652173913
2019-08-09,320985.8695652174
2019-08-10,321052.17391304346
2019-08-11,321118.47826086957
2019-08-12,321184.7826086957
2019-08-13,321251.0869565217
2019-08-14,321317.39130434784
2019-08-15,321383.6956521739
2019-08-16,321450.0
2019-08-17,321516.3043478261
2019-08-18,321582.60869565216
2019-08-19,321648.9130434783
2019-08-20,321715.2173913043
2019-08-21,321781.52173913043
2019-08-22,321847.82608695654
2019-08-23,321914.1304347826
2019-08-24,321980.4347826087
2019-08-25,322046.73913043475
2019-08-26,322113.04347826086
2019-08-27,322179.347826087
2019-08-28,322245.652173913
2019-08-29,322311.95652173914
2019-08-30,322378.26086956525
2019-08-31,322444.5652173913
2019-09-01,322510.8695652174
2019-09-02,322577.17391304346
2019-09-03,322643.47826086957
2019-09-04,322709.7826086957
2019-09-05,322776.0869565217
2019-09-06,322842.39130434784
2019-09-07,322908.6956521739
2019-09-08,322975.0
2019-09-09,323041.3043478261
2019-09-10,323107.60869565216
2019-09-11,323173.9130434783
2019-09-12,323240.2173913043
2019-09-13,323306.52173913043
2019-09-14,323372.82608695654
2019-09-15,323439.1304347826
2019-09-16,323505.4347826087
2019-09-17,323571.73913043475
2019-09-18,323638.04347826086
2019-09-19,323704.347826087
2019-09-20,323770.652173913
2019-09-21,323836.95652173914
2019-09-22,323903.26086956525
2019-09-23,323969.5652173913
2019-09-24,324035.8695652174
2019-09-25,324102.17391304346
2019-09-26,324168.47826086957
2019-09-27,324234.7826086957
2019-09-28,324301.0869565217
2019-09-29,324367.39130434784
2019-09-30,324433.6956521739
2019-10-01,324500.0
2019-10-02,324500.0
2019-10-03,324500.0
2019-10-04,324500.0
2019-10-05,324500.0
2019-10-06,324500.0
2019-10-07,324500.0
2019-10-08,324500.0
2019-10-09,324500.0
2019-10-10,324500.0
2019-10-11,324500.0
2019-10-12,324500.0
2019-10-13,324500.0
2019-10-14,324500.0
2019-10-15,324500.0
2019-10-16,324500.0
2019-10-17,324500.0
2019-10-18,324500.0
2019-10-19,324500.0
2019-10-20,324500.0
2019-10-21,324500.0
2019-10-22,324500.0
2019-10-23,324500.0
2019-10-24,324500.0
2019-10-25,324500.0
2019-10-26,324500.0
