Date,ASPUS
2016-03-06,357642.85714285716
2016-03-07,357652.74725274724
2016-03-08,357662.6373626374
2016-03-09,357672.52747252746
2016-03-10,357682.4175824176
2016-03-11,357692.3076923077
2016-03-12,357702.1978021978
2016-03-13,357712.0879120879
2016-03-14,357721.978021978
2016-03-15,357731.86813186813
2016-03-16,357741.7582417582
2016-03-17,357751.64835164836
2016-03-18,357761.53846153844
2016-03-19,357771.4285714286
2016-03-20,357781.31868131866
2016-03-21,357791.2087912088
2016-03-22,357801.0989010989
2016-03-23,357810.989010989
2016-03-24,357820.8791208791
2016-03-25,357830.76923076925
2016-03-26,357840.65934065933
2016-03-27,357850.5494505495
2016-03-28,357860.43956043955
2016-03-29,357870.3296703297
2016-03-30,357880.2197802198
2016-03-31,357890.1098901099
2016-04-01,357900.0
2016-04-02,357909.8901098901
2016-04-03,357919.7802197802
2016-04-04,357929.6703296703
2016-04-05,357939.56043956045
2016-04-06,357949.4505494505
2016-04-07,357959.34065934067
2016-04-08,357969.23076923075
2016-04-09,357979.1208791209
2016-04-10,357989.010989011
2016-04-11,357998.9010989011
2016-04-12,358008.7912087912
2016-04-13,358018.68131868134
2016-04-14,358028.5714285714
2016-04-15,358038.46153846156
2016-04-16,358048.35164835164
2016-04-17,358058.2417582418
2016-04-18,358068.13186813187
2016-04-19,358078.021978022
2016-04-20,358087.9120879121
2016-04-21,358097.8021978022
2016-04-22,358107.6923076923
2016-04-23,358117.5824175824
2016-04-24,358127.47252747254
2016-04-25,358137.3626373626
2016-04-26,358147.25274725276
2016-04-27,358157.14285714284
2016-04-28,358167.032967033
2016-04-29,358176.92307692306
2016-04-30,358186.8131868132
2016-05-01,358196.7032967033
2016-05-02,358206.5934065934
2016-05-03,358216.4835164835
2016-05-04,358226.37362637365
2016-05-05,358236.26373626373
2016-05-06,358246.1538461539
2016-05-07,358256.04395604396
2016-05-08,358265.93406593404
2016-05-09,358275.8241758242
2016-05-10,358285.71428571426
2016-05-11,358295.6043956044
2016-05-12,358305.4945054945
2016-05-13,358315.3846153846
2016-05-14,358325.2747252747
2016-05-15,358335.16483516485
2016-05-16,358345.05494505493
2016-05-17,358354.94505494507
2016-05-18,358364.83516483515
2016-05-19,358374.7252747253
2016-05-20,358384.6153846154
2016-05-21,358394.5054945055
2016-05-22,358404.3956043956
2016-05-23,358414.28571428574
2016-05-24,358424.1758241758
2016-05-25,358434.06593406596
2016-05-26,358443.95604395604
2016-05-27,358453.8461538461
2016-05-28,358463.73626373627
2016-05-29,358473.62637362635
2016-05-30,358483.5164835165
2016-05-31,358493.4065934066
2016-06-01,358503.2967032967
2016-06-02,358513.1868131868
2016-06-03,358523.07692307694
2016-06-04,358532.967032967
2016-06-05,358542.85714285716
2016-06-06,358552.74725274724
2016-06-07,358562.6373626374
2016-06-08,358572.52747252746
2016-06-09,358582.4175824176
2016-06-10,358592.3076923077
2016-06-11,358602.1978021978
2016-06-12,358612.0879120879
2016-06-13,358621.978021978
2016-06-14,358631.86813186813
2016-06-15,358641.7582417582
2016-06-16,358651.64835164836
2016-06-17,358661.53846153844
2016-06-18,358671.4285714286
2016-06-19,358681.31868131866
2016-06-20,358691.2087912088
2016-06-21,358701.0989010989
2016-06-22,358710.989010989
2016-06-23,358720.8791208791
2016-06-24,358730.76923076925
2016-06-25,358740.65934065933
2016-06-26,358750.5494505495
2016-06-27,358760.43956043955
2016-06-28,358770.3296703297
2016-06-29,358780.2197802198
2016-06-30,358790.1098901099
2016-07-01,358800.0
2016-07-02,358866.3043478261
2016-07-03,358932.60869565216
2016-07-04,358998.9130434783
2016-07-05,359065.2173913043
2016-07-06,359131.52173913043
2016-07-07,359197.82608695654
2016-07-08,359264.1304347826
2016-07-09,359330.4347826087
2016-07-10,359396.73913043475
2016-07-11,359463.04347826086
2016-07-12,359529.347826087
2016-07-13,359595.652173913
2016-07-14,359661.95652173914
2016-07-15,359728.26086956525
2016-07-16,359794.5652173913
2016-07-17,359860.8695652174
2016-07-18,359927.17391304346
2016-07-19,359993.47826086957
2016-07-20,360059.7826086957
2016-07-21,360126.0869565217
2016-07-22,360192.39130434784
2016-07-23,360258.6956521739
2016-07-24,360325.0
2016-07-25,360391.3043478261
2016-07-26,360457.60869565216
2016-07-27,360523.9130434783
2016-07-28,360590.2173913043
2016-07-29,360656.52173913043
2016-07-30,360722.82608695654
2016-07-31,360789.1304347826
2016-08-01,360855.4347826087
2016-08-02,360921.73913043475
2016-08-03,360988.04347826086
2016-08-04,361054.347826087
2016-08-05,361120.652173913
2016-08-06,361186.95652173914
2016-08-07,361253.26086956525
2016-08-08,361319.5652173913
2016-08-09,361385.8695652174
2016-08-10,361452.17391304346
2016-08-11,361518.47826086957
2016-08-12,361584.7826086957
2016-08-13,361651.0869565217
2016-08-14,361717.39130434784
2016-08-15,361783.6956521739
2016-08-16,361850.0
2016-08-17,361916.3043478261
2016-08-18,361982.60869565216
2016-08-19,362048.9130434783
2016-08-20,362115.2173913043
2016-08-21,362181.52173913043
2016-08-22,362247.82608695654
2016-08-23,362314.1304347826
2016-08-24,362380.4347826087
2016-08-25,362446.73913043475
2016-08-26,362513.04347826086
2016-08-27,362579.347826087
2016-08-28,362645.652173913
2016-08-29,362711.95652173914
2016-08-30,362778.26086956525
2016-08-31,362844.5652173913
2016-09-01,362910.8695652174
2016-09-02,362977.17391304346
2016-09-03,363043.47826086957
2016-09-04,363109.7826086957
2016-09-05,363176.0869565217
2016-09-06,363242.39130434784
2016-09-07,363308.6956521739
2016-09-08,363375.0
2016-09-09,363441.3043478261
2016-09-10,363507.60869565216
2016-09-11,363573.9130434783
2016-09-12,363640.2173913043
2016-09-13,363706.52173913043
2016-09-14,363772.82608695654
2016-09-15,363839.1304347826
2016-09-16,363905.4347826087
2016-09-17,363971.73913043475
2016-09-18,364038.04347826086
2016-09-19,364104.347826087
2016-09-20,364170.652173913
2016-09-21,364236.95652173914
2016-09-22,364303.26086956525
2016-09-23,364369.5652173913
2016-09-24,364435.8695652174
2016-09-25,364502.17391304346
2016-09-26,364568.47826086957
2016-09-27,364634.7826086957
2016-09-28,364701.0869565217
2016-09-29,364767.39130434784
2016-09-30,364833.6956521739
2016-10-01,364900.0
2016-10-02,365007.60869565216
2016-10-03,365115.2173913043
2016-10-04,365222.82608695654
2016-10-05,365330.4347826087
2016-10-06,365438.04347826086
2016-10-07,365545.652173913
2016-10-08,365653.26086956525
2016-10-09,365760.8695652174
2016-10-10,365868.47826086957
2016-10-11,365976.0869565217
2016-10-12,366083.6956521739
2016-10-13,366191.3043478261
2016-10-14,366298.9130434783
2016-10-15,366406.52173913043
2016-10-16,366514.1304347826
2016-10-17,366621.73913043475
2016-10-18,366729.347826087
2016-10-19,366836.95652173914
2016-10-20,366944.5652173913
2016-10-21,367052.17391304346
2016-10-22,367159.7826086957
2016-10-23,367267.39130434784
2016-10-24,367375.0
2016-10-25,367482.60869565216
2016-10-26,367590.2173913043
2016-10-27,367697.82608695654
2016-10-28,367805.4347826087
2016-10-29,367913.04347826086
2016-10-30,368020.652173913
2016-10-31,368128.26086956525
2016-11-01,368235.8695652174
2016-11-02,368343.47826086957
2016-11-03,368451.0869565217
2016-11-04,368558.6956521739
2016-11-05,368666.3043478261
2016-11-06,368773.9130434783
2016-11-07,368881.52173913043
2016-11-08,368989.1304347826
2016-11-09,369096.73913043475
2016-11-10,369204.347826087
2016-11-11,369311.95652173914
2016-11-12,369419.5652173913
2016-11-13,369527.17391304346
2016-11-14,369634.7826086957
2016-11-15,369742.39130434784
2016-11-16,369850.0
2016-11-17,369957.60869565216
2016-11-18,370065.2173913043
2016-11-19,370172.82608695654
2016-11-20,370280.4347826087
2016-11-21,370388.04347826086
2016-11-22,370495.652173913
2016-11-23,370603.26086956525
2016-11-24,370710.8695652174
2016-11-25,370818.47826086957
2016-11-26,370926.0869565217
2016-11-27,371033.6956521739
2016-11-28,371141.3043478261
2016-11-29,371248.9130434783
2016-11-30,371356.52173913043
2016-12-01,371464.1304347826
2016-12-02,371571.73913043475
2016-12-03,371679.347826087
2016-12-04,371786.95652173914
2016-12-05,371894.5652173913
2016-12-06,372002.17391304346
2016-12-07,372109.7826086957
2016-12-08,372217.39130434784
2016-12-09,372325.0
2016-12-10,372432.60869565216
2016-12-11,372540.2173913043
2016-12-12,372647.82608695654
2016-12-13,372755.4347826087
2016-12-14,372863.04347826086
2016-12-15,372970.652173913
2016-12-16,373078.26086956525
2016-12-17,373185.8695652174
2016-12-18,373293.47826086957
2016-12-19,373401.0869565217
2016-12-20,373508.6956521739
2016-12-21,373616.3043478261
2016-12-22,373723.9130434783
2016-12-23,373831.52173913043
2016-12-24,373939.1304347826
2016-12-25,374046.73913043475
2016-12-26,374154.347826087
2016-12-27,374261.95652173914
2016-12-28,374369.5652173913
2016-12-29,374477.17391304346
2016-12-30,374584.7826086957
2016-12-31,374692.39130434784
2017-01-01,374800.0
2017-01-02,374823.3333333333
2017-01-03,374846.6666666667
2017-01-04,374870.0
2017-01-05,374893.3333333333
2017-01-06,374916.6666666667
2017-01-07,374940.0
2017-01-08,374963.3333333333
2017-01-09,374986.6666666667
2017-01-10,375010.0
2017-01-11,375033.3333333333
2017-01-12,375056.6666666667
2017-01-13,375080.0
2017-01-14,375103.3333333333
2017-01-15,375126.6666666667
2017-01-16,375150.0
2017-01-17,375173.3333333333
2017-01-18,375196.6666666667
2017-01-19,375220.0
2017-01-20,375243.3333333333
2017-01-21,375266.6666666667
2017-01-22,375290.0
2017-01-23,375313.3333333333
2017-01-24,375336.6666666667
2017-01-25,375360.0
2017-01-26,375383.3333333333
2017-01-27,375406.6666666667
2017-01-28,375430.0
2017-01-29,375453.3333333333
2017-01-30,375476.6666666667
2017-01-31,375500.0
2017-02-01,375523.3333333333
2017-02-02,375546.6666666667
2017-02-03,375570.0
2017-02-04,375593.3333333333
2017-02-05,375616.6666666667
2017-02-06,375640.0
2017-02-07,375663.3333333333
2017-02-08,375686.6666666667
2017-02-09,375710.0
2017-02-10,375733.3333333333
2017-02-11,375756.6666666667
2017-02-12,375780.0
2017-02-13,375803.3333333333
2017-02-14,375826.6666666667
2017-02-15,375850.0
2017-02-16,375873.3333333333
2017-02-17,375896.6666666667
2017-02-18,375920.0
2017-02-19,375943.3333333333
2017-02-20,375966.6666666667
2017-02-21,375990.0
2017-02-22,376013.3333333333
2017-02-23,376036.6666666667
2017-02-24,376060.0
2017-02-25,376083.3333333333
2017-02-26,376106.6666666667
2017-02-27,376130.0
2017-02-28,376153.3333333333
2017-03-01,376176.6666666667
2017-03-02,376200.0
2017-03-03,376223.3333333333
2017-03-04,376246.6666666667
2017-03-05,376270.0
2017-03-06,376293.3333333333
2017-03-07,376316.6666666667
2017-03-08,376340.0
2017-03-09,376363.3333333333
2017-03-10,376386.6666666667
2017-03-11,376410.0
2017-03-12,376433.3333333333
2017-03-13,376456.6666666667
2017-03-14,376480.0
2017-03-15,376503.3333333333
2017-03-16,376526.6666666667
2017-03-17,376550.0
2017-03-18,376573.3333333333
2017-03-19,376596.6666666667
2017-03-20,376620.0
2017-03-21,376643.3333333333
2017-03-22,376666.6666666667
2017-03-23,376690.0
2017-03-24,376713.3333333333
2017-03-25,376736.6666666667
2017-03-26,376760.0
2017-03-27,376783.3333333333
2017-03-28,376806.6666666667
2017-03-29,376830.0
2017-03-30,376853.3333333333
2017-03-31,376876.6666666667
2017-04-01,376900.0
2017-04-02,376859.34065934067
2017-04-03,376818.68131868134
2017-04-04,376778.021978022
2017-04-05,376737.3626373626
2017-04-06,376696.7032967033
2017-04-07,376656.04395604396
2017-04-08,376615.3846153846
2017-04-09,376574.7252747253
2017-04-10,376534.06593406596
2017-04-11,376493.4065934066
2017-04-12,376452.74725274724
2017-04-13,376412.0879120879
2017-04-14,376371.4285714286
2017-04-15,376330.76923076925
2017-04-16,376290.1098901099
2017-04-17,376249.4505494505
2017-04-18,376208.7912087912
2017-04-19,376168.13186813187
2017-04-20,376127.47252747254
2017-04-21,376086.8131868132
2017-04-22,376046.1538461539
2017-04-23,376005.4945054945
2017-04-24,375964.83516483515
2017-04-25,375924.1758241758
2017-04-26,375883.5164835165
2017-04-27,375842.85714285716
2017-04-28,375802.1978021978
2017-04-29,375761.53846153844
2017-04-30,375720.8791208791
2017-05-01,375680.2197802198
2017-05-02,375639.56043956045
2017-05-03,375598.9010989011
2017-05-04,375558.2417582418
2017-05-05,375517.5824175824
2017-05-06,375476.92307692306
2017-05-07,375436.26373626373
2017-05-08,375395.6043956044
2017-05-09,375354.94505494507
2017-05-10,375314.28571428574
2017-05-11,375273.62637362635
2017-05-12,375232.967032967
2017-05-13,375192.3076923077
2017-05-14,375151.64835164836
2017-05-15,375110.989010989
2017-05-16,375070.3296703297
2017-05-17,375029.6703296703
2017-05-18,374989.010989011
2017-05-19,374948.35164835164
2017-05-20,374907.6923076923
2017-05-21,374867.032967033
2017-05-22,374826.37362637365
2017-05-23,374785.71428571426
2017-05-24,374745.05494505493
2017-05-25,374704.3956043956
2017-05-26,374663.73626373627
2017-05-27,374623.07692307694
2017-05-28,374582.4175824176
2017-05-29,374541.7582417582
2017-05-30,374501.0989010989
2017-05-31,374460.43956043955
2017-06-01,374419.7802197802
2017-06-02,374379.1208791209
2017-06-03,374338.46153846156
2017-06-04,374297.8021978022
2017-06-05,374257.14285714284
2017-06-06,374216.4835164835
2017-06-07,374175.8241758242
2017-06-08,374135.16483516485
2017-06-09,374094.5054945055
2017-06-10,374053.8461538461
2017-06-11,374013.1868131868
2017-06-12,373972.52747252746
2017-06-13,373931.86813186813
2017-06-14,373891.2087912088
2017-06-15,373850.5494505495
2017-06-16,373809.8901098901
2017-06-17,373769.23076923075
2017-06-18,373728.5714285714
2017-06-19,373687.9120879121
2017-06-20,373647.25274725276
2017-06-21,373606.5934065934
2017-06-22,373565.93406593404
2017-06-23,373525.2747252747
2017-06-24,373484.6153846154
2017-06-25,373443.95604395604
2017-06-26,373403.2967032967
2017-06-27,373362.6373626374
2017-06-28,373321.97802197805
2017-06-29,373281.31868131866
2017-06-30,373240.65934065933
2017-07-01,373200.0
2017-07-02,373488.04347826086
2017-07-03,373776.0869565217
2017-07-04,374064.1304347826
2017-07-05,374352.17391304346
2017-07-06,374640.2173913043
2017-07-07,374928.26086956525
2017-07-08,375216.3043478261
2017-07-09,375504.347826087
2017-07-10,375792.39130434784
2017-07-11,376080.4347826087
2017-07-12,376368.47826086957
2017-07-13,376656.52173913043
2017-07-14,376944.5652173913
2017-07-15,377232.60869565216
2017-07-16,377520.652173913
2017-07-17,377808.6956521739
2017-07-18,378096.73913043475
2017-07-19,378384.7826086957
2017-07-20,378672.82608695654
2017-07-21,378960.8695652174
2017-07-22,379248.9130434783
2017-07-23,379536.95652173914
2017-07-24,379825.0
2017-07-25,380113.04347826086
2017-07-26,380401.0869565217
2017-07-27,380689.1304347826
2017-07-28,380977.17391304346
2017-07-29,381265.2173913043
2017-07-30,381553.26086956525
2017-07-31,381841.3043478261
2017-08-01,382129.347826087
2017-08-02,382417.39130434784
2017-08-03,382705.4347826087
2017-08-04,382993.47826086957
2017-08-05,383281.52173913043
2017-08-06,383569.5652173913
2017-08-07,383857.60869565216
2017-08-08,384145.652173913
2017-08-09,384433.6956521739
2017-08-10,384721.73913043475
2017-08-11,385009.7826086957
2017-08-12,385297.82608695654
2017-08-13,385585.8695652174
2017-08-14,385873.9130434783
2017-08-15,386161.95652173914
2017-08-16,386450.0
2017-08-17,386738.04347826086
2017-08-18,387026.0869565217
2017-08-19,387314.1304347826
2017-08-20,387602.17391304346
2017-08-21,387890.2173913043
2017-08-22,388178.26086956525
2017-08-23,388466.3043478261
2017-08-24,388754.347826087
2017-08-25,389042.39130434784
2017-08-26,389330.4347826087
2017-08-27,389618.47826086957
2017-08-28,389906.52173913043
2017-08-29,390194.5652173913
2017-08-30,390482.60869565216
2017-08-31,390770.652173913
2017-09-01,391058.6956521739
2017-09-02,391346.7391304348
2017-09-03,391634.7826086957
2017-09-04,391922.82608695654
2017-09-05,392210.8695652174
2017-09-06,392498.9130434783
2017-09-07,392786.95652173914
2017-09-08,393075.0
2017-09-09,393363.04347826086
2017-09-10,393651.0869565217
2017-09-11,393939.1304347826
2017-09-12,394227.17391304346
2017-09-13,394515.2173913043
2017-09-14,394803.2608695652
2017-09-15,395091.3043478261
2017-09-16,395379.347826087
2017-09-17,395667.39130434784
2017-09-18,395955.4347826087
2017-09-19,396243.47826086957
2017-09-20,396531.52173913043
2017-09-21,396819.5652173913
2017-09-22,397107.60869565216
2017-09-23,397395.652173913
2017-09-24,397683.6956521739
2017-09-25,397971.7391304348
2017-09-26,398259.7826086957
2017-09-27,398547.82608695654
2017-09-28,398835.8695652174
2017-09-29,399123.9130434783
2017-09-30,399411.95652173914
2017-10-01,399700.0
2017-10-02,399427.17391304346
2017-10-03,399154.347826087
2017-10-04,398881.52173913043
2017-10-05,398608.6956521739
2017-10-06,398335.8695652174
2017-10-07,398063.04347826086
2017-10-08,397790.2173913043
2017-10-09,397517.39130434784
2017-10-10,397244.5652173913
2017-10-11,396971.73913043475
2017-10-12,396698.9130434783
2017-10-13,396426.0869565217
2017-10-14,396153.26086956525
2017-10-15,395880.4347826087
2017-10-16,395607.60869565216
2017-10-17,395334.7826086957
2017-10-18,395061.95652173914
2017-10-19,394789.1304347826
2017-10-20,394516.3043478261
2017-10-21,394243.47826086957
2017-10-22,393970.652173913
2017-10-23,393697.82608695654
2017-10-24,393425.0
2017-10-25,393152.17391304346
2017-10-26,392879.347826087
2017-10-27,392606.52173913043
2017-10-28,392333.6956521739
2017-10-29,392060.8695652174
2017-10-30,391788.04347826086
2017-10-31,391515.2173913043
2017-11-01,391242.39130434784
2017-11-02,390969.5652173913
2017-11-03,390696.73913043475
2017-11-04,390423.9130434783
2017-11-05,390151.0869565217
2017-11-06,389878.2608695652
2017-11-07,389605.4347826087
2017-11-08,389332.60869565216
2017-11-09,389059.7826086957
2017-11-10,388786.95652173914
2017-11-11,388514.1304347826
2017-11-12,388241.3043478261
2017-11-13,387968.47826086957
2017-11-14,387695.652173913
2017-11-15,387422.82608695654
2017-11-16,387150.0
2017-11-17,386877.17391304346
2017-11-18,386604.347826087
2017-11-19,386331.52173913043
2017-11-20,386058.6956521739
2017-11-21,385785.8695652174
2017-11-22,385513.04347826086
2017-11-23,385240.2173913043
2017-11-24,384967.39130434784
2017-11-25,384694.5652173913
2017-11-26,384421.73913043475
2017-11-27,384148.9130434783
2017-11-28,383876.0869565217
2017-11-29,383603.2608695652
2017-11-30,383330.4347826087
2017-12-01,383057.60869565216
2017-12-02,382784.7826086957
2017-12-03,382511.95652173914
2017-12-04,382239.1304347826
2017-12-05,381966.3043478261
2017-12-06,381693.47826086957
2017-12-07,381420.652173913
2017-12-08,381147.82608695654
2017-12-09,380875.0
2017-12-10,380602.17391304346
2017-12-11,380329.347826087
2017-12-12,380056.52173913043
2017-12-13,379783.6956521739
2017-12-14,379510.8695652174
2017-12-15,379238.04347826086
2017-12-16,378965.2173913043
2017-12-17,378692.39130434784
2017-12-18,378419.5652173913
2017-12-19,378146.73913043475
2017-12-20,377873.9130434783
2017-12-21,377601.0869565217
2017-12-22,377328.2608695652
2017-12-23,377055.4347826087
2017-12-24,376782.60869565216
2017-12-25,376509.7826086957
2017-12-26,376236.95652173914
2017-12-27,375964.1304347826
2017-12-28,375691.3043478261
2017-12-29,375418.47826086957
2017-12-30,375145.652173913
2017-12-31,374872.82608695654
2018-01-01,374600.0
2018-01-02,374642.22222222225
2018-01-03,374684.44444444444
2018-01-04,374726.6666666667
2018-01-05,374768.8888888889
2018-01-06,374811.1111111111
2018-01-07,374853.3333333333
2018-01-08,374895.55555555556
2018-01-09,374937.77777777775
2018-01-10,374980.0
2018-01-11,375022.22222222225
2018-01-12,375064.44444444444
2018-01-13,375106.6666666667
2018-01-14,375148.8888888889
2018-01-15,375191.1111111111
2018-01-16,375233.3333333333
2018-01-17,375275.55555555556
2018-01-18,375317.77777777775
2018-01-19,375360.0
2018-01-20,375402.22222222225
2018-01-21,375444.44444444444
2018-01-22,375486.6666666667
2018-01-23,375528.8888888889
2018-01-24,375571.1111111111
2018-01-25,375613.3333333333
2018-01-26,375655.55555555556
2018-01-27,375697.77777777775
2018-01-28,375740.0
2018-01-29,375782.22222222225
2018-01-30,375824.44444444444
2018-01-31,375866.6666666667
2018-02-01,375908.8888888889
2018-02-02,375951.1111111111
2018-02-03,375993.3333333333
2018-02-04,376035.55555555556
2018-02-05,376077.77777777775
2018-02-06,376120.0
2018-02-07,376162.22222222225
2018-02-08,376204.44444444444
2018-02-09,376246.6666666667
2018-02-10,376288.8888888889
2018-02-11,376331.1111111111
2018-02-12,376373.3333333333
2018-02-13,376415.55555555556
2018-02-14,376457.77777777775
2018-02-15,376500.0
2018-02-16,376542.22222222225
2018-02-17,376584.44444444444
2018-02-18,376626.6666666667
2018-02-19,376668.8888888889
2018-02-20,376711.1111111111
2018-02-21,376753.3333333333
2018-02-22,376795.55555555556
2018-02-23,376837.77777777775
2018-02-24,376880.0
2018-02-25,376922.22222222225
2018-02-26,376964.44444444444
2018-02-27,377006.6666666667
2018-02-28,377048.8888888889
2018-03-01,377091.1111111111
2018-03-02,377133.3333333333
2018-03-03,377175.55555555556
2018-03-04,377217.77777777775
2018-03-05,377260.0
2018-03-06,377302.22222222225
2018-03-07,377344.44444444444
2018-03-08,377386.6666666667
2018-03-09,377428.8888888889
2018-03-10,377471.1111111111
2018-03-11,377513.3333333333
2018-03-12,377555.55555555556
2018-03-13,377597.77777777775
2018-03-14,377640.0
2018-03-15,377682.22222222225
2018-03-16,377724.44444444444
2018-03-17,377766.6666666667
2018-03-18,377808.8888888889
2018-03-19,377851.1111111111
2018-03-20,377893.3333333333
2018-03-21,377935.55555555556
2018-03-22,377977.77777777775
2018-03-23,378020.0
2018-03-24,378062.22222222225
2018-03-25,378104.44444444444
2018-03-26,378146.6666666667
2018-03-27,378188.8888888889
2018-03-28,378231.1111111111
2018-03-29,378273.3333333333
2018-03-30,378315.55555555556
2018-03-31,378357.77777777775
2018-04-01,378400.0
2018-04-02,378559.34065934067
2018-04-03,378718.68131868134
2018-04-04,378878.021978022
2018-04-05,379037.3626373626
2018-04-06,379196.7032967033
2018-04-07,379356.04395604396
2018-04-08,379515.3846153846
2018-04-09,379674.7252747253
2018-04-10,379834.06593406596
2018-04-11,379993.4065934066
2018-04-12,380152.74725274724
2018-04-13,380312.0879120879
2018-04-14,380471.4285714286
2018-04-15,380630.76923076925
2018-04-16,380790.1098901099
2018-04-17,380949.4505494505
2018-04-18,381108.7912087912
2018-04-19,381268.13186813187
2018-04-20,381427.47252747254
2018-04-21,381586.8131868132
2018-04-22,381746.1538461539
2018-04-23,381905.4945054945
2018-04-24,382064.83516483515
2018-04-25,382224.1758241758
2018-04-26,382383.5164835165
2018-04-27,382542.85714285716
2018-04-28,382702.1978021978
2018-04-29,382861.53846153844
2018-04-30,383020.8791208791
2018-05-01,383180.2197802198
2018-05-02,383339.56043956045
2018-05-03,383498.9010989011
2018-05-04,383658.2417582418
2018-05-05,383817.5824175824
2018-05-06,383976.92307692306
2018-05-07,384136.26373626373
2018-05-08,384295.6043956044
2018-05-09,384454.94505494507
2018-05-10,384614.28571428574
2018-05-11,384773.62637362635
2018-05-12,384932.967032967
2018-05-13,385092.3076923077
2018-05-14,385251.64835164836
2018-05-15,385410.989010989
2018-05-16,385570.3296703297
2018-05-17,385729.6703296703
2018-05-18,385889.010989011
2018-05-19,386048.35164835164
2018-05-20,386207.6923076923
2018-05-21,386367.032967033
2018-05-22,386526.37362637365
2018-05-23,386685.71428571426
2018-05-24,386845.05494505493
2018-05-25,387004.3956043956
2018-05-26,387163.73626373627
2018-05-27,387323.07692307694
2018-05-28,387482.4175824176
2018-05-29,387641.7582417582
2018-05-30,387801.0989010989
2018-05-31,387960.43956043955
2018-06-01,388119.7802197802
2018-06-02,388279.1208791209
2018-06-03,388438.46153846156
2018-06-04,388597.8021978022
2018-06-05,388757.14285714284
2018-06-06,388916.4835164835
2018-06-07,389075.8241758242
2018-06-08,389235.16483516485
2018-06-09,389394.5054945055
2018-06-10,389553.8461538461
2018-06-11,389713.1868131868
2018-06-12,389872.52747252746
2018-06-13,390031.86813186813
2018-06-14,390191.2087912088
2018-06-15,390350.5494505495
2018-06-16,390509.8901098901
2018-06-17,390669.23076923075
2018-06-18,390828.5714285714
2018-06-19,390987.9120879121
2018-06-20,391147.25274725276
2018-06-21,391306.5934065934
2018-06-22,391465.93406593404
2018-06-23,391625.2747252747
2018-06-24,391784.6153846154
2018-06-25,391943.95604395604
2018-06-26,392103.2967032967
2018-06-27,392262.6373626374
2018-06-28,392421.978021978
2018-06-29,392581.31868131866
2018-06-30,392740.65934065933
2018-07-01,392900.0
2018-07-02,392803.26086956525
2018-07-03,392706.52173913043
2018-07-04,392609.7826086957
2018-07-05,392513.04347826086
2018-07-06,392416.3043478261
2018-07-07,392319.5652173913
2018-07-08,392222.82608695654
2018-07-09,392126.0869565217
2018-07-10,392029.347826087
2018-07-11,391932.60869565216
2018-07-12,391835.8695652174
2018-07-13,391739.1304347826
2018-07-14,391642.39130434784
2018-07-15,391545.652173913
2018-07-16,391448.9130434783
2018-07-17,391352.17391304346
2018-07-18,391255.4347826087
2018-07-19,391158.6956521739
2018-07-20,391061.95652173914
2018-07-21,390965.2173913043
2018-07-22,390868.47826086957
2018-07-23,390771.73913043475
2018-07-24,390675.0
2018-07-25,390578.26086956525
2018-07-26,390481.52173913043
2018-07-27,390384.7826086957
2018-07-28,390288.04347826086
2018-07-29,390191.3043478261
2018-07-30,390094.5652173913
2018-07-31,389997.82608695654
2018-08-01,389901.0869565217
2018-08-02,389804.347826087
2018-08-03,389707.60869565216
2018-08-04,389610.8695652174
2018-08-05,389514.1304347826
2018-08-06,389417.39130434784
2018-08-07,389320.652173913
2018-08-08,389223.9130434783
2018-08-09,389127.17391304346
2018-08-10,389030.4347826087
2018-08-11,388933.6956521739
2018-08-12,388836.95652173914
2018-08-13,388740.2173913043
2018-08-14,388643.47826086957
2018-08-15,388546.73913043475
2018-08-16,388450.0
2018-08-17,388353.26086956525
2018-08-18,388256.52173913043
2018-08-19,388159.7826086957
2018-08-20,388063.04347826086
2018-08-21,387966.3043478261
2018-08-22,387869.5652173913
2018-08-23,387772.82608695654
2018-08-24,387676.0869565217
2018-08-25,387579.347826087
2018-08-26,387482.60869565216
2018-08-27,387385.8695652174
2018-08-28,387289.1304347826
2018-08-29,387192.39130434784
2018-08-30,387095.652173913
2018-08-31,386998.9130434783
2018-09-01,386902.17391304346
2018-09-02,386805.4347826087
2018-09-03,386708.6956521739
2018-09-04,386611.95652173914
2018-09-05,386515.2173913043
2018-09-06,386418.47826086957
2018-09-07,386321.73913043475
2018-09-08,386225.0
2018-09-09,386128.26086956525
2018-09-10,386031.52173913043
2018-09-11,385934.7826086957
2018-09-12,385838.04347826086
2018-09-13,385741.3043478261
2018-09-14,385644.5652173913
2018-09-15,385547.82608695654
2018-09-16,385451.0869565217
2018-09-17,385354.347826087
2018-09-18,385257.60869565216
2018-09-19,385160.8695652174
2018-09-20,385064.1304347826
2018-09-21,384967.39130434784
2018-09-22,384870.652173913
2018-09-23,384773.9130434783
2018-09-24,384677.17391304346
2018-09-25,384580.4347826087
2018-09-26,384483.6956521739
2018-09-27,384386.95652173914
2018-09-28,384290.2173913043
2018-09-29,384193.47826086957
2018-09-30,384096.73913043475
2018-10-01,384000.0
2018-10-02,383907.60869565216
2018-10-03,383815.2173913043
2018-10-04,383722.82608695654
2018-10-05,383630.4347826087
2018-10-06,383538.04347826086
2018-10-07,383445.652173913
2018-10-08,383353.26086956525
2018-10-09,383260.8695652174
2018-10-10,383168.47826086957
