Date,Hotel
2019-08-10,85.56
2019-08-11,85.56
2019-08-12,82.8
2019-08-13,76.36
2019-08-14,74.52000000000001
2019-08-15,78.2
2019-08-16,89.24000000000001
2019-08-17,83.72
2019-08-18,80.96000000000001
2019-08-19,75.44
2019-08-20,78.2
2019-08-21,70.84
2019-08-22,70.84
2019-08-23,80.04
2019-08-24,77.28
2019-08-25,74.52000000000001
2019-08-26,66.24000000000001
2019-08-27,73.60000000000001
2019-08-28,69.92
2019-08-29,68.08
2019-08-30,92.0
2019-08-31,78.2
2019-09-01,79.05
2019-09-02,76.5
2019-09-03,71.39999999999999
2019-09-04,73.1
2019-09-05,73.1
2019-09-06,82.45
2019-09-07,78.2
2019-09-08,74.8
2019-09-09,72.25
2019-09-10,76.5
2019-09-11,72.25
2019-09-12,71.39999999999999
2019-09-13,81.6
2019-09-14,77.35
2019-09-15,75.64999999999999
2019-09-16,75.64999999999999
2019-09-17,73.1
2019-09-18,77.35
2019-09-19,74.8
2019-09-20,83.3
2019-09-21,85.0
2019-09-22,80.75
2019-09-23,79.89999999999999
2019-09-24,71.39999999999999
2019-09-25,71.39999999999999
2019-09-26,68.85
2019-09-27,81.6
2019-09-28,81.6
2019-09-29,78.2
2019-09-30,69.7
2019-10-01,62.9
2019-10-02,70.55
2019-10-03,68.0
2019-10-04,71.39999999999999
2019-10-05,81.6
2019-10-06,68.85
2019-10-07,65.45
2019-10-08,62.05
2019-10-09,68.0
2019-10-10,67.14999999999999
2019-10-11,73.1
2019-10-12,85.0
2019-10-13,76.5
2019-10-14,68.85
2019-10-15,63.75
2019-10-16,63.75
2019-10-17,67.14999999999999
2019-10-18,73.1
2019-10-19,70.55
2019-10-20,73.1
2019-10-21,66.3
2019-10-22,63.75
2019-10-23,64.6
2019-10-24,62.9
2019-10-25,68.85
2019-10-26,71.39999999999999
2019-10-27,65.45
2019-10-28,61.199999999999996
2019-10-29,61.199999999999996
2019-10-30,58.65
2019-10-31,58.65
2019-11-01,67.94
2019-11-02,71.89
2019-11-03,65.57000000000001
2019-11-04,67.94
2019-11-05,63.99
2019-11-06,63.99
2019-11-07,65.57000000000001
2019-11-08,71.10000000000001
2019-11-09,71.89
2019-11-10,67.94
2019-11-11,63.2
2019-11-12,60.040000000000006
2019-11-13,60.830000000000005
2019-11-14,61.620000000000005
2019-11-15,68.73
2019-11-16,69.52000000000001
2019-11-17,69.52000000000001
2019-11-18,62.410000000000004
2019-11-19,60.830000000000005
2019-11-20,63.2
2019-11-21,62.410000000000004
2019-11-22,63.99
2019-11-23,79.0
2019-11-24,69.52000000000001
2019-11-25,63.99
2019-11-26,61.620000000000005
2019-11-27,61.620000000000005
2019-11-28,65.57000000000001
2019-11-29,61.620000000000005
2019-11-30,63.99
2019-12-01,57.42
2019-12-02,53.07
2019-12-03,54.81
2019-12-04,55.68
2019-12-05,59.16
2019-12-06,66.12
2019-12-07,66.12
2019-12-08,64.38
2019-12-09,57.42
2019-12-10,60.03
2019-12-11,57.42
2019-12-12,56.55
2019-12-13,65.25
2019-12-14,63.51
2019-12-15,60.03
2019-12-16,60.03
2019-12-17,60.9
2019-12-18,59.16
2019-12-19,65.25
2019-12-20,72.21
2019-12-21,72.21
2019-12-22,67.86
2019-12-23,68.73
2019-12-24,71.34
2019-12-25,73.08
2019-12-26,73.95
2019-12-27,87.0
2019-12-28,78.3
2019-12-29,74.82
2019-12-30,70.47
2019-12-31,71.34
2020-01-01,77.42
2020-01-02,79.38
2020-01-03,81.34
2020-01-04,83.3
2020-01-05,80.36
2020-01-06,79.38
2020-01-07,76.44
2020-01-08,78.4
2020-01-09,88.2
2020-01-10,88.2
2020-01-11,89.17999999999999
2020-01-12,86.24
2020-01-13,80.36
2020-01-14,79.38
2020-01-15,89.17999999999999
2020-01-16,93.1
2020-01-17,84.28
2020-01-18,98.0
2020-01-19,93.1
2020-01-20,91.14
2020-01-21,85.26
2020-01-22,85.26
2020-01-23,86.24
2020-01-24,95.06
2020-01-25,84.28
2020-01-26,75.46
2020-01-27,71.53999999999999
2020-01-28,71.53999999999999
2020-01-29,71.53999999999999
2020-01-30,73.5
2020-01-31,76.44
2020-02-01,75.66
2020-02-02,75.66
2020-02-03,65.96
2020-02-04,69.84
2020-02-05,71.78
2020-02-06,69.84
2020-02-07,73.72
2020-02-08,85.36
2020-02-09,80.50999999999999
2020-02-10,73.72
2020-02-11,72.75
2020-02-12,73.72
2020-02-13,71.78
2020-02-14,79.53999999999999
2020-02-15,97.0
2020-02-16,87.3
2020-02-17,77.6
2020-02-18,74.69
2020-02-19,71.78
2020-02-20,75.66
2020-02-21,79.53999999999999
2020-02-22,83.42
2020-02-23,82.45
2020-02-24,83.42
2020-02-25,76.63
2020-02-26,75.66
2020-02-27,75.66
2020-02-28,77.6
2020-02-29,92.14999999999999
2020-03-01,70.07000000000001
2020-03-02,63.14
2020-03-03,64.68
2020-03-04,60.06
2020-03-05,60.83
2020-03-06,70.84
2020-03-07,77.0
2020-03-08,62.370000000000005
2020-03-09,61.6
2020-03-10,59.29
2020-03-11,50.82
2020-03-12,56.980000000000004
2020-03-13,61.6
2020-03-14,74.69
2020-03-15,60.83
2020-03-16,56.980000000000004
2020-03-17,53.9
2020-03-18,47.74
2020-03-19,46.2
2020-03-20,38.5
2020-03-21,54.67
2020-03-22,48.51
2020-03-23,40.81
2020-03-24,42.35
2020-03-25,38.5
2020-03-26,31.57
2020-03-27,35.42
2020-03-28,34.65
2020-03-29,36.19
2020-03-30,30.8
2020-03-31,29.26
2020-04-01,37.260000000000005
2020-04-02,38.18
2020-04-03,40.940000000000005
2020-04-04,39.1
2020-04-05,46.0
2020-04-06,38.64
2020-04-07,39.56
2020-04-08,40.940000000000005
2020-04-09,40.480000000000004
2020-04-10,46.0
2020-04-11,45.54
