Date,HSN1F
2016-01-04,514.3870967741935
2016-01-05,514.516129032258
2016-01-06,514.6451612903226
2016-01-07,514.7741935483871
2016-01-08,514.9032258064516
2016-01-09,515.0322580645161
2016-01-10,515.1612903225806
2016-01-11,515.2903225806451
2016-01-12,515.4193548387096
2016-01-13,515.5483870967741
2016-01-14,515.6774193548387
2016-01-15,515.8064516129032
2016-01-16,515.9354838709677
2016-01-17,516.0645161290323
2016-01-18,516.1935483870968
2016-01-19,516.3225806451613
2016-01-20,516.4516129032259
2016-01-21,516.5806451612904
2016-01-22,516.7096774193549
2016-01-23,516.8387096774194
2016-01-24,516.9677419354839
2016-01-25,517.0967741935484
2016-01-26,517.2258064516129
2016-01-27,517.3548387096774
2016-01-28,517.483870967742
2016-01-29,517.6129032258065
2016-01-30,517.741935483871
2016-01-31,517.8709677419355
2016-02-01,518.0
2016-02-02,518.2758620689655
2016-02-03,518.551724137931
2016-02-04,518.8275862068965
2016-02-05,519.1034482758621
2016-02-06,519.3793103448276
2016-02-07,519.6551724137931
2016-02-08,519.9310344827586
2016-02-09,520.2068965517242
2016-02-10,520.4827586206897
2016-02-11,520.7586206896551
2016-02-12,521.0344827586207
2016-02-13,521.3103448275862
2016-02-14,521.5862068965517
2016-02-15,521.8620689655172
2016-02-16,522.1379310344828
2016-02-17,522.4137931034483
2016-02-18,522.6896551724138
2016-02-19,522.9655172413793
2016-02-20,523.2413793103449
2016-02-21,523.5172413793103
2016-02-22,523.7931034482758
2016-02-23,524.0689655172414
2016-02-24,524.3448275862069
2016-02-25,524.6206896551724
2016-02-26,524.8965517241379
2016-02-27,525.1724137931035
2016-02-28,525.448275862069
2016-02-29,525.7241379310345
2016-03-01,526.0
2016-03-02,527.2258064516129
2016-03-03,528.4516129032259
2016-03-04,529.6774193548387
2016-03-05,530.9032258064516
2016-03-06,532.1290322580645
2016-03-07,533.3548387096774
2016-03-08,534.5806451612904
2016-03-09,535.8064516129032
2016-03-10,537.0322580645161
2016-03-11,538.258064516129
2016-03-12,539.483870967742
2016-03-13,540.7096774193549
2016-03-14,541.9354838709677
2016-03-15,543.1612903225806
2016-03-16,544.3870967741935
2016-03-17,545.6129032258065
2016-03-18,546.8387096774194
2016-03-19,548.0645161290323
2016-03-20,549.2903225806451
2016-03-21,550.516129032258
2016-03-22,551.741935483871
2016-03-23,552.9677419354839
2016-03-24,554.1935483870968
2016-03-25,555.4193548387096
2016-03-26,556.6451612903226
2016-03-27,557.8709677419355
2016-03-28,559.0967741935484
2016-03-29,560.3225806451613
2016-03-30,561.5483870967741
2016-03-31,562.7741935483871
2016-04-01,564.0
2016-04-02,563.7333333333333
2016-04-03,563.4666666666667
2016-04-04,563.2
2016-04-05,562.9333333333333
2016-04-06,562.6666666666666
2016-04-07,562.4
2016-04-08,562.1333333333333
2016-04-09,561.8666666666667
2016-04-10,561.6
2016-04-11,561.3333333333334
2016-04-12,561.0666666666667
2016-04-13,560.8
2016-04-14,560.5333333333333
2016-04-15,560.2666666666667
2016-04-16,560.0
2016-04-17,559.7333333333333
2016-04-18,559.4666666666667
2016-04-19,559.2
2016-04-20,558.9333333333333
2016-04-21,558.6666666666666
2016-04-22,558.4
2016-04-23,558.1333333333333
2016-04-24,557.8666666666667
2016-04-25,557.6
2016-04-26,557.3333333333334
2016-04-27,557.0666666666667
2016-04-28,556.8
2016-04-29,556.5333333333333
2016-04-30,556.2666666666667
2016-05-01,556.0
2016-05-02,556.2258064516129
2016-05-03,556.4516129032259
2016-05-04,556.6774193548387
2016-05-05,556.9032258064516
2016-05-06,557.1290322580645
2016-05-07,557.3548387096774
2016-05-08,557.5806451612904
2016-05-09,557.8064516129032
2016-05-10,558.0322580645161
2016-05-11,558.258064516129
2016-05-12,558.483870967742
2016-05-13,558.7096774193549
2016-05-14,558.9354838709677
2016-05-15,559.1612903225806
2016-05-16,559.3870967741935
2016-05-17,559.6129032258065
2016-05-18,559.8387096774194
2016-05-19,560.0645161290323
2016-05-20,560.2903225806451
2016-05-21,560.516129032258
2016-05-22,560.741935483871
2016-05-23,560.9677419354839
2016-05-24,561.1935483870968
2016-05-25,561.4193548387096
2016-05-26,561.6451612903226
2016-05-27,561.8709677419355
2016-05-28,562.0967741935484
2016-05-29,562.3225806451613
2016-05-30,562.5483870967741
2016-05-31,562.7741935483871
2016-06-01,563.0
2016-06-02,565.2666666666667
2016-06-03,567.5333333333333
2016-06-04,569.8
2016-06-05,572.0666666666667
2016-06-06,574.3333333333334
2016-06-07,576.6
2016-06-08,578.8666666666667
2016-06-09,581.1333333333333
2016-06-10,583.4
2016-06-11,585.6666666666666
2016-06-12,587.9333333333333
2016-06-13,590.2
2016-06-14,592.4666666666667
2016-06-15,594.7333333333333
2016-06-16,597.0
2016-06-17,599.2666666666667
2016-06-18,601.5333333333333
2016-06-19,603.8
2016-06-20,606.0666666666666
2016-06-21,608.3333333333334
2016-06-22,610.6
2016-06-23,612.8666666666667
2016-06-24,615.1333333333333
2016-06-25,617.4
2016-06-26,619.6666666666666
2016-06-27,621.9333333333333
2016-06-28,624.2
2016-06-29,626.4666666666667
2016-06-30,628.7333333333333
2016-07-01,631.0
2016-07-02,629.5483870967741
2016-07-03,628.0967741935484
2016-07-04,626.6451612903226
2016-07-05,625.1935483870968
2016-07-06,623.741935483871
2016-07-07,622.2903225806451
2016-07-08,620.8387096774194
2016-07-09,619.3870967741935
2016-07-10,617.9354838709677
2016-07-11,616.483870967742
2016-07-12,615.0322580645161
2016-07-13,613.5806451612904
2016-07-14,612.1290322580645
2016-07-15,610.6774193548387
2016-07-16,609.2258064516129
2016-07-17,607.7741935483871
2016-07-18,606.3225806451613
2016-07-19,604.8709677419355
2016-07-20,603.4193548387096
2016-07-21,601.9677419354839
2016-07-22,600.516129032258
2016-07-23,599.0645161290322
2016-07-24,597.6129032258065
2016-07-25,596.1612903225806
2016-07-26,594.7096774193549
2016-07-27,593.258064516129
2016-07-28,591.8064516129032
2016-07-29,590.3548387096774
2016-07-30,588.9032258064516
2016-07-31,587.4516129032259
2016-08-01,586.0
2016-08-02,585.4516129032259
2016-08-03,584.9032258064516
2016-08-04,584.3548387096774
2016-08-05,583.8064516129032
2016-08-06,583.258064516129
2016-08-07,582.7096774193549
2016-08-08,582.1612903225806
2016-08-09,581.6129032258065
2016-08-10,581.0645161290323
2016-08-11,580.516129032258
2016-08-12,579.9677419354839
2016-08-13,579.4193548387096
2016-08-14,578.8709677419355
2016-08-15,578.3225806451613
2016-08-16,577.7741935483871
2016-08-17,577.2258064516129
2016-08-18,576.6774193548387
2016-08-19,576.1290322580645
2016-08-20,575.5806451612904
2016-08-21,575.0322580645161
2016-08-22,574.483870967742
2016-08-23,573.9354838709678
2016-08-24,573.3870967741935
2016-08-25,572.8387096774194
2016-08-26,572.2903225806451
2016-08-27,571.741935483871
2016-08-28,571.1935483870968
2016-08-29,570.6451612903226
2016-08-30,570.0967741935484
2016-08-31,569.5483870967741
2016-09-01,569.0
2016-09-02,569.3666666666667
2016-09-03,569.7333333333333
2016-09-04,570.1
2016-09-05,570.4666666666667
2016-09-06,570.8333333333334
2016-09-07,571.2
2016-09-08,571.5666666666667
2016-09-09,571.9333333333333
2016-09-10,572.3
2016-09-11,572.6666666666666
2016-09-12,573.0333333333333
2016-09-13,573.4
2016-09-14,573.7666666666667
2016-09-15,574.1333333333333
2016-09-16,574.5
2016-09-17,574.8666666666667
2016-09-18,575.2333333333333
2016-09-19,575.6
2016-09-20,575.9666666666667
2016-09-21,576.3333333333334
2016-09-22,576.7
2016-09-23,577.0666666666667
2016-09-24,577.4333333333333
2016-09-25,577.8
2016-09-26,578.1666666666666
2016-09-27,578.5333333333333
2016-09-28,578.9
2016-09-29,579.2666666666667
2016-09-30,579.6333333333333
2016-10-01,580.0
2016-10-02,579.7096774193549
2016-10-03,579.4193548387096
2016-10-04,579.1290322580645
2016-10-05,578.8387096774194
2016-10-06,578.5483870967741
2016-10-07,578.258064516129
2016-10-08,577.9677419354839
2016-10-09,577.6774193548387
2016-10-10,577.3870967741935
2016-10-11,577.0967741935484
2016-10-12,576.8064516129032
2016-10-13,576.516129032258
2016-10-14,576.2258064516129
2016-10-15,575.9354838709677
2016-10-16,575.6451612903226
2016-10-17,575.3548387096774
2016-10-18,575.0645161290323
2016-10-19,574.7741935483871
2016-10-20,574.483870967742
2016-10-21,574.1935483870968
2016-10-22,573.9032258064516
2016-10-23,573.6129032258065
2016-10-24,573.3225806451613
2016-10-25,573.0322580645161
2016-10-26,572.741935483871
2016-10-27,572.4516129032259
2016-10-28,572.1612903225806
2016-10-29,571.8709677419355
2016-10-30,571.5806451612904
2016-10-31,571.2903225806451
2016-11-01,571.0
2016-11-02,570.6333333333333
2016-11-03,570.2666666666667
2016-11-04,569.9
2016-11-05,569.5333333333333
2016-11-06,569.1666666666666
2016-11-07,568.8
2016-11-08,568.4333333333333
2016-11-09,568.0666666666667
2016-11-10,567.7
2016-11-11,567.3333333333334
2016-11-12,566.9666666666667
2016-11-13,566.6
2016-11-14,566.2333333333333
2016-11-15,565.8666666666667
2016-11-16,565.5
2016-11-17,565.1333333333333
2016-11-18,564.7666666666667
2016-11-19,564.4
2016-11-20,564.0333333333333
2016-11-21,563.6666666666666
2016-11-22,563.3
2016-11-23,562.9333333333333
2016-11-24,562.5666666666667
2016-11-25,562.2
2016-11-26,561.8333333333334
2016-11-27,561.4666666666667
2016-11-28,561.1
2016-11-29,560.7333333333333
2016-11-30,560.3666666666667
2016-12-01,560.0
2016-12-02,561.0
2016-12-03,562.0
2016-12-04,563.0
2016-12-05,564.0
2016-12-06,565.0
2016-12-07,566.0
2016-12-08,567.0
2016-12-09,568.0
2016-12-10,569.0
2016-12-11,570.0
2016-12-12,571.0
2016-12-13,572.0
2016-12-14,573.0
2016-12-15,574.0
2016-12-16,575.0
2016-12-17,576.0
2016-12-18,577.0
2016-12-19,578.0
2016-12-20,579.0
2016-12-21,580.0
2016-12-22,581.0
2016-12-23,582.0
2016-12-24,583.0
2016-12-25,584.0
2016-12-26,585.0
2016-12-27,586.0
2016-12-28,587.0
2016-12-29,588.0
2016-12-30,589.0
2016-12-31,590.0
2017-01-01,591.0
2017-01-02,591.3870967741935
2017-01-03,591.7741935483871
2017-01-04,592.1612903225806
2017-01-05,592.5483870967741
2017-01-06,592.9354838709677
2017-01-07,593.3225806451613
2017-01-08,593.7096774193549
2017-01-09,594.0967741935484
2017-01-10,594.483870967742
2017-01-11,594.8709677419355
2017-01-12,595.258064516129
2017-01-13,595.6451612903226
2017-01-14,596.0322580645161
2017-01-15,596.4193548387096
2017-01-16,596.8064516129032
2017-01-17,597.1935483870968
2017-01-18,597.5806451612904
2017-01-19,597.9677419354839
2017-01-20,598.3548387096774
2017-01-21,598.741935483871
2017-01-22,599.1290322580645
2017-01-23,599.516129032258
2017-01-24,599.9032258064516
2017-01-25,600.2903225806451
2017-01-26,600.6774193548387
2017-01-27,601.0645161290323
2017-01-28,601.4516129032259
2017-01-29,601.8387096774194
2017-01-30,602.2258064516129
2017-01-31,602.6129032258065
2017-02-01,603.0
2017-02-02,603.8571428571429
2017-02-03,604.7142857142857
2017-02-04,605.5714285714286
2017-02-05,606.4285714285714
2017-02-06,607.2857142857143
2017-02-07,608.1428571428571
2017-02-08,609.0
2017-02-09,609.8571428571429
2017-02-10,610.7142857142857
2017-02-11,611.5714285714286
2017-02-12,612.4285714285714
2017-02-13,613.2857142857143
2017-02-14,614.1428571428571
2017-02-15,615.0
2017-02-16,615.8571428571429
2017-02-17,616.7142857142857
2017-02-18,617.5714285714286
2017-02-19,618.4285714285714
2017-02-20,619.2857142857143
2017-02-21,620.1428571428571
2017-02-22,621.0
2017-02-23,621.8571428571429
2017-02-24,622.7142857142857
2017-02-25,623.5714285714286
2017-02-26,624.4285714285714
2017-02-27,625.2857142857143
2017-02-28,626.1428571428571
2017-03-01,627.0
2017-03-02,625.6774193548387
2017-03-03,624.3548387096774
2017-03-04,623.0322580645161
2017-03-05,621.7096774193549
2017-03-06,620.3870967741935
2017-03-07,619.0645161290323
2017-03-08,617.741935483871
2017-03-09,616.4193548387096
2017-03-10,615.0967741935484
2017-03-11,613.7741935483871
2017-03-12,612.4516129032259
2017-03-13,611.1290322580645
2017-03-14,609.8064516129032
2017-03-15,608.483870967742
2017-03-16,607.1612903225806
2017-03-17,605.8387096774194
2017-03-18,604.516129032258
2017-03-19,603.1935483870968
2017-03-20,601.8709677419355
2017-03-21,600.5483870967741
2017-03-22,599.2258064516129
2017-03-23,597.9032258064516
2017-03-24,596.5806451612904
2017-03-25,595.258064516129
2017-03-26,593.9354838709678
2017-03-27,592.6129032258065
2017-03-28,591.2903225806451
2017-03-29,589.9677419354839
2017-03-30,588.6451612903226
2017-03-31,587.3225806451613
2017-04-01,586.0
2017-04-02,586.6
2017-04-03,587.2
2017-04-04,587.8
2017-04-05,588.4
2017-04-06,589.0
2017-04-07,589.6
2017-04-08,590.2
2017-04-09,590.8
2017-04-10,591.4
2017-04-11,592.0
2017-04-12,592.6
2017-04-13,593.2
2017-04-14,593.8
2017-04-15,594.4
2017-04-16,595.0
2017-04-17,595.6
2017-04-18,596.2
2017-04-19,596.8
2017-04-20,597.4
2017-04-21,598.0
2017-04-22,598.6
2017-04-23,599.2
2017-04-24,599.8
2017-04-25,600.4
2017-04-26,601.0
2017-04-27,601.6
2017-04-28,602.2
2017-04-29,602.8
2017-04-30,603.4
2017-05-01,604.0
2017-05-02,604.6451612903226
2017-05-03,605.2903225806451
2017-05-04,605.9354838709677
2017-05-05,606.5806451612904
2017-05-06,607.2258064516129
2017-05-07,607.8709677419355
2017-05-08,608.516129032258
2017-05-09,609.1612903225806
2017-05-10,609.8064516129032
2017-05-11,610.4516129032259
2017-05-12,611.0967741935484
2017-05-13,611.741935483871
2017-05-14,612.3870967741935
2017-05-15,613.0322580645161
2017-05-16,613.6774193548387
2017-05-17,614.3225806451613
2017-05-18,614.9677419354839
2017-05-19,615.6129032258065
2017-05-20,616.258064516129
2017-05-21,616.9032258064516
2017-05-22,617.5483870967741
2017-05-23,618.1935483870968
2017-05-24,618.8387096774194
2017-05-25,619.483870967742
2017-05-26,620.1290322580645
2017-05-27,620.7741935483871
2017-05-28,621.4193548387096
2017-05-29,622.0645161290322
2017-05-30,622.7096774193549
2017-05-31,623.3548387096774
2017-06-01,624.0
2017-06-02,621.8333333333334
2017-06-03,619.6666666666666
2017-06-04,617.5
2017-06-05,615.3333333333334
2017-06-06,613.1666666666666
2017-06-07,611.0
2017-06-08,608.8333333333334
2017-06-09,606.6666666666666
2017-06-10,604.5
2017-06-11,602.3333333333334
2017-06-12,600.1666666666666
2017-06-13,598.0
2017-06-14,595.8333333333334
2017-06-15,593.6666666666666
2017-06-16,591.5
2017-06-17,589.3333333333334
2017-06-18,587.1666666666666
2017-06-19,585.0
2017-06-20,582.8333333333334
2017-06-21,580.6666666666666
2017-06-22,578.5
2017-06-23,576.3333333333334
2017-06-24,574.1666666666666
2017-06-25,572.0
2017-06-26,569.8333333333334
2017-06-27,567.6666666666666
2017-06-28,565.5
2017-06-29,563.3333333333334
2017-06-30,561.1666666666666
2017-07-01,559.0
2017-07-02,559.1935483870968
2017-07-03,559.3870967741935
2017-07-04,559.5806451612904
2017-07-05,559.7741935483871
2017-07-06,559.9677419354839
2017-07-07,560.1612903225806
2017-07-08,560.3548387096774
2017-07-09,560.5483870967741
2017-07-10,560.741935483871
2017-07-11,560.9354838709677
2017-07-12,561.1290322580645
2017-07-13,561.3225806451613
2017-07-14,561.516129032258
2017-07-15,561.7096774193549
2017-07-16,561.9032258064516
2017-07-17,562.0967741935484
2017-07-18,562.2903225806451
2017-07-19,562.483870967742
2017-07-20,562.6774193548387
2017-07-21,562.8709677419355
2017-07-22,563.0645161290323
2017-07-23,563.258064516129
2017-07-24,563.4516129032259
2017-07-25,563.6451612903226
2017-07-26,563.8387096774194
2017-07-27,564.0322580645161
2017-07-28,564.2258064516129
2017-07-29,564.4193548387096
2017-07-30,564.6129032258065
2017-07-31,564.8064516129032
2017-08-01,565.0
2017-08-02,567.483870967742
2017-08-03,569.9677419354839
2017-08-04,572.4516129032259
2017-08-05,574.9354838709677
2017-08-06,577.4193548387096
2017-08-07,579.9032258064516
2017-08-08,582.3870967741935
2017-08-09,584.8709677419355
2017-08-10,587.3548387096774
2017-08-11,589.8387096774194
2017-08-12,592.3225806451613
2017-08-13,594.8064516129032
2017-08-14,597.2903225806451
2017-08-15,599.7741935483871
2017-08-16,602.258064516129
2017-08-17,604.741935483871
2017-08-18,607.2258064516129
2017-08-19,609.7096774193549
2017-08-20,612.1935483870968
2017-08-21,614.6774193548387
2017-08-22,617.1612903225806
2017-08-23,619.6451612903226
2017-08-24,622.1290322580645
2017-08-25,624.6129032258065
2017-08-26,627.0967741935484
2017-08-27,629.5806451612904
2017-08-28,632.0645161290322
2017-08-29,634.5483870967741
2017-08-30,637.0322580645161
2017-08-31,639.516129032258
2017-09-01,642.0
2017-09-02,641.6333333333333
2017-09-03,641.2666666666667
2017-09-04,640.9
2017-09-05,640.5333333333333
2017-09-06,640.1666666666666
2017-09-07,639.8
2017-09-08,639.4333333333333
2017-09-09,639.0666666666667
2017-09-10,638.7
2017-09-11,638.3333333333334
2017-09-12,637.9666666666667
2017-09-13,637.6
2017-09-14,637.2333333333333
2017-09-15,636.8666666666667
2017-09-16,636.5
2017-09-17,636.1333333333333
2017-09-18,635.7666666666667
2017-09-19,635.4
2017-09-20,635.0333333333333
2017-09-21,634.6666666666666
2017-09-22,634.3
2017-09-23,633.9333333333333
2017-09-24,633.5666666666667
2017-09-25,633.2
2017-09-26,632.8333333333334
2017-09-27,632.4666666666667
2017-09-28,632.1
2017-09-29,631.7333333333333
2017-09-30,631.3666666666667
2017-10-01,631.0
2017-10-02,633.7096774193549
2017-10-03,636.4193548387096
2017-10-04,639.1290322580645
2017-10-05,641.8387096774194
2017-10-06,644.5483870967741
2017-10-07,647.258064516129
2017-10-08,649.9677419354839
2017-10-09,652.6774193548387
2017-10-10,655.3870967741935
2017-10-11,658.0967741935484
2017-10-12,660.8064516129032
2017-10-13,663.516129032258
2017-10-14,666.2258064516129
2017-10-15,668.9354838709677
2017-10-16,671.6451612903226
2017-10-17,674.3548387096774
2017-10-18,677.0645161290322
2017-10-19,679.7741935483871
2017-10-20,682.483870967742
2017-10-21,685.1935483870968
2017-10-22,687.9032258064516
2017-10-23,690.6129032258065
2017-10-24,693.3225806451613
2017-10-25,696.0322580645161
2017-10-26,698.741935483871
2017-10-27,701.4516129032259
2017-10-28,704.1612903225806
2017-10-29,706.8709677419355
2017-10-30,709.5806451612904
2017-10-31,712.2903225806451
2017-11-01,715.0
2017-11-02,713.0333333333333
2017-11-03,711.0666666666667
2017-11-04,709.1
2017-11-05,707.1333333333333
2017-11-06,705.1666666666666
2017-11-07,703.2
2017-11-08,701.2333333333333
2017-11-09,699.2666666666667
2017-11-10,697.3
2017-11-11,695.3333333333334
2017-11-12,693.3666666666667
2017-11-13,691.4
2017-11-14,689.4333333333333
2017-11-15,687.4666666666667
2017-11-16,685.5
2017-11-17,683.5333333333333
2017-11-18,681.5666666666667
2017-11-19,679.6
2017-11-20,677.6333333333333
2017-11-21,675.6666666666666
2017-11-22,673.7
2017-11-23,671.7333333333333
2017-11-24,669.7666666666667
2017-11-25,667.8
2017-11-26,665.8333333333334
2017-11-27,663.8666666666667
2017-11-28,661.9
2017-11-29,659.9333333333334
2017-11-30,657.9666666666667
2017-12-01,656.0
2017-12-02,655.0967741935484
2017-12-03,654.1935483870968
2017-12-04,653.2903225806451
2017-12-05,652.3870967741935
2017-12-06,651.483870967742
2017-12-07,650.5806451612904
2017-12-08,649.6774193548387
2017-12-09,648.7741935483871
2017-12-10,647.8709677419355
2017-12-11,646.9677419354839
2017-12-12,646.0645161290323
2017-12-13,645.1612903225806
2017-12-14,644.258064516129
2017-12-15,643.3548387096774
2017-12-16,642.4516129032259
2017-12-17,641.5483870967741
2017-12-18,640.6451612903226
2017-12-19,639.741935483871
2017-12-20,638.8387096774194
2017-12-21,637.9354838709678
2017-12-22,637.0322580645161
2017-12-23,636.1290322580645
2017-12-24,635.2258064516129
2017-12-25,634.3225806451613
2017-12-26,633.4193548387096
2017-12-27,632.516129032258
2017-12-28,631.6129032258065
2017-12-29,630.7096774193549
2017-12-30,629.8064516129032
2017-12-31,628.9032258064516
2018-01-01,628.0
2018-01-02,628.516129032258
2018-01-03,629.0322580645161
2018-01-04,629.5483870967741
2018-01-05,630.0645161290323
2018-01-06,630.5806451612904
2018-01-07,631.0967741935484
2018-01-08,631.6129032258065
2018-01-09,632.1290322580645
2018-01-10,632.6451612903226
2018-01-11,633.1612903225806
2018-01-12,633.6774193548387
2018-01-13,634.1935483870968
2018-01-14,634.7096774193549
2018-01-15,635.2258064516129
2018-01-16,635.741935483871
2018-01-17,636.258064516129
2018-01-18,636.7741935483871
2018-01-19,637.2903225806451
2018-01-20,637.8064516129032
2018-01-21,638.3225806451613
2018-01-22,638.8387096774194
2018-01-23,639.3548387096774
2018-01-24,639.8709677419355
2018-01-25,640.3870967741935
2018-01-26,640.9032258064516
2018-01-27,641.4193548387096
2018-01-28,641.9354838709677
2018-01-29,642.4516129032259
2018-01-30,642.9677419354839
2018-01-31,643.483870967742
2018-02-01,644.0
2018-02-02,644.3571428571429
2018-02-03,644.7142857142857
2018-02-04,645.0714285714286
2018-02-05,645.4285714285714
2018-02-06,645.7857142857143
2018-02-07,646.1428571428571
2018-02-08,646.5
2018-02-09,646.8571428571429
2018-02-10,647.2142857142857
2018-02-11,647.5714285714286
2018-02-12,647.9285714285714
2018-02-13,648.2857142857143
2018-02-14,648.6428571428571
2018-02-15,649.0
2018-02-16,649.3571428571429
2018-02-17,649.7142857142857
2018-02-18,650.0714285714286
2018-02-19,650.4285714285714
2018-02-20,650.7857142857143
2018-02-21,651.1428571428571
2018-02-22,651.5
2018-02-23,651.8571428571429
2018-02-24,652.2142857142857
2018-02-25,652.5714285714286
2018-02-26,652.9285714285714
2018-02-27,653.2857142857143
2018-02-28,653.6428571428571
2018-03-01,654.0
2018-03-02,653.1935483870968
2018-03-03,652.3870967741935
2018-03-04,651.5806451612904
2018-03-05,650.7741935483871
2018-03-06,649.9677419354839
2018-03-07,649.1612903225806
2018-03-08,648.3548387096774
2018-03-09,647.5483870967741
2018-03-10,646.741935483871
2018-03-11,645.9354838709677
2018-03-12,645.1290322580645
2018-03-13,644.3225806451613
2018-03-14,643.516129032258
2018-03-15,642.7096774193549
2018-03-16,641.9032258064516
2018-03-17,641.0967741935484
2018-03-18,640.2903225806451
2018-03-19,639.483870967742
2018-03-20,638.6774193548387
2018-03-21,637.8709677419355
2018-03-22,637.0645161290323
2018-03-23,636.258064516129
2018-03-24,635.4516129032259
2018-03-25,634.6451612903226
2018-03-26,633.8387096774194
2018-03-27,633.0322580645161
2018-03-28,632.2258064516129
2018-03-29,631.4193548387096
2018-03-30,630.6129032258065
2018-03-31,629.8064516129032
2018-04-01,629.0
2018-04-02,629.7
2018-04-03,630.4
2018-04-04,631.1
2018-04-05,631.8
2018-04-06,632.5
2018-04-07,633.2
2018-04-08,633.9
2018-04-09,634.6
2018-04-10,635.3
2018-04-11,636.0
2018-04-12,636.7
2018-04-13,637.4
2018-04-14,638.1
2018-04-15,638.8
2018-04-16,639.5
2018-04-17,640.2
2018-04-18,640.9
2018-04-19,641.6
2018-04-20,642.3
2018-04-21,643.0
2018-04-22,643.7
2018-04-23,644.4
2018-04-24,645.1
2018-04-25,645.8
2018-04-26,646.5
2018-04-27,647.2
2018-04-28,647.9
2018-04-29,648.6
2018-04-30,649.3
2018-05-01,650.0
2018-05-02,648.9677419354839
2018-05-03,647.9354838709677
2018-05-04,646.9032258064516
2018-05-05,645.8709677419355
2018-05-06,644.8387096774194
2018-05-07,643.8064516129032
2018-05-08,642.7741935483871
2018-05-09,641.741935483871
2018-05-10,640.7096774193549
2018-05-11,639.6774193548387
2018-05-12,638.6451612903226
2018-05-13,637.6129032258065
2018-05-14,636.5806451612904
2018-05-15,635.5483870967741
2018-05-16,634.516129032258
2018-05-17,633.483870967742
2018-05-18,632.4516129032259
2018-05-19,631.4193548387096
2018-05-20,630.3870967741935
2018-05-21,629.3548387096774
2018-05-22,628.3225806451613
2018-05-23,627.2903225806451
2018-05-24,626.258064516129
2018-05-25,625.2258064516129
2018-05-26,624.1935483870968
2018-05-27,623.1612903225806
2018-05-28,622.1290322580645
2018-05-29,621.0967741935484
2018-05-30,620.0645161290323
2018-05-31,619.0322580645161
2018-06-01,618.0
2018-06-02,617.7
2018-06-03,617.4
2018-06-04,617.1
2018-06-05,616.8
2018-06-06,616.5
2018-06-07,616.2
2018-06-08,615.9
2018-06-09,615.6
2018-06-10,615.3
2018-06-11,615.0
2018-06-12,614.7
2018-06-13,614.4
2018-06-14,614.1
2018-06-15,613.8
2018-06-16,613.5
2018-06-17,613.2
2018-06-18,612.9
2018-06-19,612.6
2018-06-20,612.3
2018-06-21,612.0
2018-06-22,611.7
2018-06-23,611.4
2018-06-24,611.1
2018-06-25,610.8
2018-06-26,610.5
2018-06-27,610.2
2018-06-28,609.9
2018-06-29,609.6
2018-06-30,609.3
2018-07-01,609.0
2018-07-02,608.8387096774194
2018-07-03,608.6774193548387
2018-07-04,608.516129032258
2018-07-05,608.3548387096774
2018-07-06,608.1935483870968
2018-07-07,608.0322580645161
2018-07-08,607.8709677419355
2018-07-09,607.7096774193549
2018-07-10,607.5483870967741
2018-07-11,607.3870967741935
2018-07-12,607.2258064516129
2018-07-13,607.0645161290323
2018-07-14,606.9032258064516
2018-07-15,606.741935483871
2018-07-16,606.5806451612904
2018-07-17,606.4193548387096
2018-07-18,606.258064516129
2018-07-19,606.0967741935484
2018-07-20,605.9354838709677
2018-07-21,605.7741935483871
2018-07-22,605.6129032258065
2018-07-23,605.4516129032259
2018-07-24,605.2903225806451
2018-07-25,605.1290322580645
2018-07-26,604.9677419354839
2018-07-27,604.8064516129032
2018-07-28,604.6451612903226
2018-07-29,604.483870967742
2018-07-30,604.3225806451613
2018-07-31,604.1612903225806
2018-08-01,604.0
2018-08-02,604.0967741935484
2018-08-03,604.1935483870968
2018-08-04,604.2903225806451
2018-08-05,604.3870967741935
2018-08-06,604.483870967742
2018-08-07,604.5806451612904
2018-08-08,604.6774193548387
2018-08-09,604.7741935483871
2018-08-10,604.8709677419355
2018-08-11,604.9677419354839
2018-08-12,605.0645161290323
2018-08-13,605.1612903225806
2018-08-14,605.258064516129
2018-08-15,605.3548387096774
2018-08-16,605.4516129032259
2018-08-17,605.5483870967741
2018-08-18,605.6451612903226
2018-08-19,605.741935483871
2018-08-20,605.8387096774194
2018-08-21,605.9354838709677
2018-08-22,606.0322580645161
2018-08-23,606.1290322580645
2018-08-24,606.2258064516129
2018-08-25,606.3225806451613
2018-08-26,606.4193548387096
2018-08-27,606.516129032258
2018-08-28,606.6129032258065
2018-08-29,606.7096774193549
2018-08-30,606.8064516129032
2018-08-31,606.9032258064516
2018-09-01,607.0
2018-09-02,605.3333333333334
2018-09-03,603.6666666666666
2018-09-04,602.0
2018-09-05,600.3333333333334
2018-09-06,598.6666666666666
2018-09-07,597.0
2018-09-08,595.3333333333334
2018-09-09,593.6666666666666
2018-09-10,592.0
2018-09-11,590.3333333333334
2018-09-12,588.6666666666666
2018-09-13,587.0
2018-09-14,585.3333333333334
2018-09-15,583.6666666666666
2018-09-16,582.0
2018-09-17,580.3333333333334
2018-09-18,578.6666666666666
2018-09-19,577.0
2018-09-20,575.3333333333334
2018-09-21,573.6666666666666
2018-09-22,572.0
2018-09-23,570.3333333333334
2018-09-24,568.6666666666666
2018-09-25,567.0
2018-09-26,565.3333333333334
