Date,Diversification
2019-08-17,10.799999999999999
2019-08-18,10.799999999999999
2019-08-19,24.119999999999997
2019-08-20,21.24
2019-08-21,27.72
2019-08-22,12.24
2019-08-23,15.12
2019-08-24,21.24
2019-08-25,14.04
2019-08-26,11.879999999999999
2019-08-27,11.879999999999999
2019-08-28,9.0
2019-08-29,36.0
2019-08-30,5.76
2019-08-31,10.08
2019-09-01,7.700000000000001
2019-09-02,14.3
2019-09-03,35.75
2019-09-04,35.75
2019-09-05,22.55
2019-09-06,55.00000000000001
2019-09-07,19.25
2019-09-08,18.700000000000003
2019-09-09,42.35
2019-09-10,48.95
2019-09-11,45.650000000000006
2019-09-12,32.45
2019-09-13,13.200000000000001
2019-09-14,19.8
2019-09-15,18.700000000000003
2019-09-16,31.900000000000002
2019-09-17,41.25
2019-09-18,39.050000000000004
2019-09-19,46.2
2019-09-20,23.1
2019-09-21,11.55
2019-09-22,19.25
2019-09-23,44.550000000000004
2019-09-24,32.45
2019-09-25,35.75
2019-09-26,40.150000000000006
2019-09-27,17.05
2019-09-28,28.05
2019-09-29,19.8
2019-09-30,46.2
2019-10-01,50.25
2019-10-02,53.6
2019-10-03,53.6
2019-10-04,56.28
2019-10-05,20.1
2019-10-06,29.48
2019-10-07,67.0
2019-10-08,62.980000000000004
2019-10-09,55.61000000000001
2019-10-10,33.5
2019-10-11,16.75
2019-10-12,35.510000000000005
2019-10-13,44.89
2019-10-14,42.88
2019-10-15,67.0
2019-10-16,67.0
2019-10-17,58.96
2019-10-18,64.32000000000001
2019-10-19,29.48
2019-10-20,19.43
2019-10-21,64.32000000000001
2019-10-22,43.550000000000004
2019-10-23,57.620000000000005
2019-10-24,41.54
2019-10-25,34.17
2019-10-26,31.490000000000002
2019-10-27,34.17
2019-10-28,52.260000000000005
2019-10-29,58.290000000000006
2019-10-30,61.64
2019-10-31,54.940000000000005
2019-11-01,32.12
2019-11-02,28.47
2019-11-03,16.06
2019-11-04,53.29
2019-11-05,56.94
2019-11-06,48.91
2019-11-07,36.5
2019-11-08,56.21
2019-11-09,23.36
2019-11-10,27.009999999999998
2019-11-11,40.15
2019-11-12,51.83
2019-11-13,42.339999999999996
2019-11-14,56.21
2019-11-15,49.64
2019-11-16,27.009999999999998
2019-11-17,22.63
2019-11-18,42.339999999999996
2019-11-19,73.0
2019-11-20,46.72
2019-11-21,70.08
2019-11-22,43.8
2019-11-23,22.63
2019-11-24,23.36
2019-11-25,40.879999999999995
2019-11-26,37.96
2019-11-27,32.12
2019-11-28,18.98
2019-11-29,14.6
2019-11-30,15.33
2019-12-01,29.680000000000003
2019-12-02,25.200000000000003
2019-12-03,56.00000000000001
2019-12-04,30.800000000000004
2019-12-05,48.720000000000006
2019-12-06,33.6
2019-12-07,23.520000000000003
2019-12-08,5.040000000000001
2019-12-09,40.32000000000001
2019-12-10,34.160000000000004
2019-12-11,35.84
2019-12-12,33.6
2019-12-13,22.400000000000002
2019-12-14,10.64
2019-12-15,10.64
2019-12-16,26.880000000000003
2019-12-17,38.080000000000005
2019-12-18,27.44
2019-12-19,18.48
2019-12-20,19.040000000000003
2019-12-21,10.64
2019-12-22,11.200000000000001
2019-12-23,12.32
2019-12-24,10.64
2019-12-25,0.0
2019-12-26,15.680000000000001
2019-12-27,14.560000000000002
2019-12-28,0.0
2019-12-29,0.0
2019-12-30,9.520000000000001
2019-12-31,10.080000000000002
2020-01-01,7.5
2020-01-02,16.0
2020-01-03,12.5
2020-01-04,7.0
2020-01-05,10.0
2020-01-06,30.5
2020-01-07,42.5
2020-01-08,24.0
2020-01-09,30.5
2020-01-10,30.0
2020-01-11,7.0
2020-01-12,13.5
2020-01-13,33.0
2020-01-14,34.0
2020-01-15,20.0
2020-01-16,29.0
2020-01-17,18.0
2020-01-18,10.5
2020-01-19,6.5
2020-01-20,22.0
2020-01-21,33.0
2020-01-22,26.5
2020-01-23,24.0
2020-01-24,29.5
2020-01-25,14.0
2020-01-26,6.5
2020-01-27,39.5
2020-01-28,50.0
2020-01-29,26.5
2020-01-30,18.0
2020-01-31,30.0
2020-02-01,28.29
2020-02-02,10.35
2020-02-03,16.56
2020-02-04,44.16
2020-02-05,29.669999999999998
2020-02-06,38.64
2020-02-07,36.57
2020-02-08,17.25
2020-02-09,20.7
2020-02-10,34.5
2020-02-11,37.26
2020-02-12,35.19
2020-02-13,44.849999999999994
2020-02-14,46.23
2020-02-15,27.599999999999998
2020-02-16,27.599999999999998
2020-02-17,43.47
2020-02-18,42.779999999999994
2020-02-19,43.47
2020-02-20,42.779999999999994
2020-02-21,55.199999999999996
2020-02-22,13.799999999999999
2020-02-23,27.599999999999998
2020-02-24,69.0
2020-02-25,48.3
2020-02-26,53.129999999999995
2020-02-27,28.29
2020-02-28,23.459999999999997
2020-02-29,30.36
2020-03-01,22.2
2020-03-02,49.58
2020-03-03,74.0
2020-03-04,74.0
2020-03-05,43.66
2020-03-06,57.72
2020-03-07,41.44
2020-03-08,44.4
2020-03-09,53.28
2020-03-10,52.54
2020-03-11,52.54
2020-03-12,51.06
2020-03-13,43.66
2020-03-14,14.8
2020-03-15,22.2
2020-03-16,34.04
2020-03-17,31.08
2020-03-18,31.08
2020-03-19,56.24
2020-03-20,42.18
2020-03-21,20.72
2020-03-22,20.72
2020-03-23,22.94
2020-03-24,58.46
2020-03-25,45.88
2020-03-26,53.28
2020-03-27,50.32
2020-03-28,24.419999999999998
2020-03-29,20.72
2020-03-30,44.4
2020-03-31,38.48
2020-04-01,73.72
2020-04-02,66.12
2020-04-03,51.68
2020-04-04,33.44
2020-04-05,54.72
2020-04-06,76.0
2020-04-07,55.480000000000004
2020-04-08,63.08
2020-04-09,55.480000000000004
