Date,Market Timing
2019-11-12,23.31
2019-11-13,31.45
2019-11-14,0.0
2019-11-15,0.0
2019-11-16,18.13
2019-11-17,18.5
2019-11-18,15.54
2019-11-19,15.91
2019-11-20,16.28
2019-11-21,15.91
2019-11-22,16.28
2019-11-23,18.5
2019-11-24,0.0
2019-11-25,16.28
2019-11-26,16.65
2019-11-27,17.02
2019-11-28,37.0
2019-11-29,0.0
2019-11-30,0.0
2019-12-01,0.0
2019-12-02,14.31
2019-12-03,22.26
2019-12-04,0.0
2019-12-05,15.370000000000001
2019-12-06,15.9
2019-12-07,0.0
2019-12-08,53.0
2019-12-09,0.0
2019-12-10,15.9
2019-12-11,15.370000000000001
2019-12-12,15.370000000000001
2019-12-13,0.0
2019-12-14,0.0
2019-12-15,27.03
2019-12-16,0.0
2019-12-17,23.32
2019-12-18,0.0
2019-12-19,15.9
2019-12-20,16.43
2019-12-21,0.0
2019-12-22,0.0
2019-12-23,16.96
2019-12-24,18.02
2019-12-25,0.0
2019-12-26,18.02
2019-12-27,16.96
2019-12-28,18.02
2019-12-29,0.0
2019-12-30,32.86
2019-12-31,17.490000000000002
2020-01-01,0.0
2020-01-02,15.049999999999999
2020-01-03,0.0
2020-01-04,0.0
2020-01-05,0.0
2020-01-06,0.0
2020-01-07,14.19
2020-01-08,14.19
2020-01-09,43.0
2020-01-10,28.38
2020-01-11,0.0
2020-01-12,0.0
2020-01-13,12.9
2020-01-14,12.47
2020-01-15,0.0
2020-01-16,41.28
2020-01-17,0.0
2020-01-18,0.0
2020-01-19,0.0
2020-01-20,0.0
2020-01-21,0.0
2020-01-22,14.19
2020-01-23,13.76
2020-01-24,27.95
2020-01-25,16.34
2020-01-26,0.0
2020-01-27,13.33
2020-01-28,13.76
2020-01-29,21.07
2020-01-30,14.19
2020-01-31,14.19
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,15.84
2020-02-04,34.980000000000004
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,26.400000000000002
2020-02-08,0.0
2020-02-09,31.020000000000003
2020-02-10,17.16
2020-02-11,58.74
2020-02-12,33.660000000000004
2020-02-13,17.16
2020-02-14,17.82
2020-02-15,40.260000000000005
2020-02-16,20.46
2020-02-17,54.78
2020-02-18,16.5
2020-02-19,16.5
2020-02-20,16.5
2020-02-21,0.0
2020-02-22,39.6
2020-02-23,29.700000000000003
2020-02-24,0.0
2020-02-25,66.0
2020-02-26,16.5
2020-02-27,40.92
2020-02-28,42.24
2020-02-29,19.14
2020-03-01,0.0
2020-03-02,51.0
2020-03-03,41.0
2020-03-04,30.0
2020-03-05,42.0
2020-03-06,42.0
2020-03-07,25.0
2020-03-08,49.0
2020-03-09,82.0
2020-03-10,41.0
2020-03-11,81.0
2020-03-12,69.0
2020-03-13,62.0
2020-03-14,24.0
2020-03-15,23.0
2020-03-16,41.0
2020-03-17,100.0
2020-03-18,51.0
2020-03-19,51.0
2020-03-20,0.0
2020-03-21,0.0
2020-03-22,23.0
2020-03-23,28.0
2020-03-24,0.0
2020-03-25,30.0
2020-03-26,41.0
2020-03-27,19.0
2020-03-28,45.0
2020-03-29,56.0
2020-03-30,19.0
2020-03-31,19.0
2020-04-01,39.6
2020-04-02,39.6
2020-04-03,39.6
2020-04-04,44.55
2020-04-05,0.0
2020-04-06,58.41
2020-04-07,60.39
2020-04-08,99.0
2020-04-09,59.4
