Date,Accumulation
2019-08-17,5.5
2019-08-18,4.4
2019-08-19,2.75
2019-08-20,5.5
2019-08-21,5.61
2019-08-22,4.73
2019-08-23,5.61
2019-08-24,4.4
2019-08-25,3.3
2019-08-26,6.38
2019-08-27,8.25
2019-08-28,5.5
2019-08-29,11.0
2019-08-30,6.2700000000000005
2019-08-31,9.35
2019-09-01,3.74
2019-09-02,4.42
2019-09-03,5.44
2019-09-04,8.67
2019-09-05,10.200000000000001
2019-09-06,8.67
2019-09-07,1.87
2019-09-08,6.460000000000001
2019-09-09,12.41
2019-09-10,6.29
2019-09-11,9.350000000000001
2019-09-12,13.430000000000001
2019-09-13,3.91
2019-09-14,4.760000000000001
2019-09-15,8.16
2019-09-16,12.41
2019-09-17,6.12
2019-09-18,10.030000000000001
2019-09-19,12.58
2019-09-20,6.29
2019-09-21,3.74
2019-09-22,3.74
2019-09-23,7.65
2019-09-24,8.5
2019-09-25,5.61
2019-09-26,12.920000000000002
2019-09-27,9.690000000000001
2019-09-28,2.89
2019-09-29,17.0
2019-09-30,14.280000000000001
2019-10-01,9.9
2019-10-02,7.7
2019-10-03,5.5
2019-10-04,3.74
2019-10-05,2.42
2019-10-06,6.16
2019-10-07,5.06
2019-10-08,8.14
2019-10-09,7.92
2019-10-10,7.7
2019-10-11,13.64
2019-10-12,7.48
2019-10-13,2.42
2019-10-14,10.56
2019-10-15,3.08
2019-10-16,7.7
2019-10-17,5.72
2019-10-18,4.18
2019-10-19,3.74
2019-10-20,3.08
2019-10-21,7.48
2019-10-22,5.94
2019-10-23,15.84
2019-10-24,10.12
2019-10-25,10.12
2019-10-26,1.98
2019-10-27,10.78
2019-10-28,22.0
2019-10-29,14.3
2019-10-30,13.86
2019-10-31,16.06
2019-11-01,8.68
2019-11-02,4.96
2019-11-03,5.27
2019-11-04,10.23
2019-11-05,8.68
2019-11-06,11.47
2019-11-07,9.3
2019-11-08,9.61
2019-11-09,8.06
2019-11-10,9.3
2019-11-11,30.07
2019-11-12,28.52
2019-11-13,8.37
2019-11-14,8.99
2019-11-15,4.96
2019-11-16,1.8599999999999999
2019-11-17,1.8599999999999999
2019-11-18,8.99
2019-11-19,9.61
2019-11-20,12.09
2019-11-21,9.92
2019-11-22,6.51
2019-11-23,6.51
2019-11-24,5.89
2019-11-25,8.06
2019-11-26,28.52
2019-11-27,25.73
2019-11-28,11.47
2019-11-29,8.68
2019-11-30,31.0
2019-12-01,28.98
2019-12-02,46.0
2019-12-03,36.34
2019-12-04,9.66
2019-12-05,7.36
2019-12-06,5.0600000000000005
2019-12-07,3.22
2019-12-08,2.7600000000000002
2019-12-09,8.280000000000001
2019-12-10,7.36
2019-12-11,12.88
2019-12-12,5.5200000000000005
2019-12-13,4.6000000000000005
2019-12-14,3.22
2019-12-15,14.72
2019-12-16,17.48
2019-12-17,17.48
2019-12-18,5.0600000000000005
2019-12-19,2.3000000000000003
2019-12-20,2.3000000000000003
2019-12-21,1.3800000000000001
2019-12-22,3.68
2019-12-23,3.22
2019-12-24,1.84
2019-12-25,0.92
2019-12-26,2.7600000000000002
2019-12-27,3.22
2019-12-28,8.74
2019-12-29,9.66
2019-12-30,8.280000000000001
2019-12-31,10.58
2020-01-01,4.07
2020-01-02,2.59
2020-01-03,2.2199999999999998
2020-01-04,4.81
2020-01-05,3.33
2020-01-06,6.66
2020-01-07,8.14
2020-01-08,5.92
2020-01-09,5.92
2020-01-10,6.66
2020-01-11,11.1
2020-01-12,8.51
2020-01-13,11.47
2020-01-14,7.4
2020-01-15,8.51
2020-01-16,12.95
2020-01-17,17.759999999999998
2020-01-18,37.0
2020-01-19,13.32
2020-01-20,6.29
2020-01-21,6.66
2020-01-22,6.29
2020-01-23,8.51
2020-01-24,4.4399999999999995
2020-01-25,7.03
2020-01-26,1.85
2020-01-27,2.59
2020-01-28,6.66
2020-01-29,5.55
2020-01-30,5.92
2020-01-31,5.55
2020-02-01,2.96
2020-02-02,7.03
2020-02-03,14.43
2020-02-04,25.9
2020-02-05,16.28
2020-02-06,37.0
2020-02-07,25.9
2020-02-08,19.61
2020-02-09,19.61
2020-02-10,15.91
2020-02-11,14.06
2020-02-12,22.2
2020-02-13,31.08
2020-02-14,9.25
2020-02-15,4.07
2020-02-16,7.03
2020-02-17,9.25
2020-02-18,12.58
2020-02-19,12.95
2020-02-20,18.13
2020-02-21,14.8
2020-02-22,5.55
2020-02-23,3.33
2020-02-24,8.51
2020-02-25,17.759999999999998
2020-02-26,23.68
2020-02-27,15.54
2020-02-28,14.8
2020-02-29,8.879999999999999
2020-03-01,5.3999999999999995
2020-03-02,16.74
2020-03-03,14.94
2020-03-04,18.0
2020-03-05,9.9
2020-03-06,11.7
2020-03-07,10.08
2020-03-08,7.199999999999999
2020-03-09,9.9
2020-03-10,9.18
2020-03-11,11.34
2020-03-12,6.66
2020-03-13,5.3999999999999995
2020-03-14,8.28
2020-03-15,6.3
2020-03-16,10.44
2020-03-17,9.18
2020-03-18,9.0
2020-03-19,7.739999999999999
2020-03-20,6.66
2020-03-21,0.8999999999999999
2020-03-22,8.459999999999999
2020-03-23,14.04
2020-03-24,11.34
2020-03-25,13.5
2020-03-26,9.9
2020-03-27,10.08
2020-03-28,6.84
2020-03-29,9.9
2020-03-30,10.08
2020-03-31,7.199999999999999
2020-04-01,23.0
2020-04-02,12.190000000000001
2020-04-03,18.86
2020-04-04,12.190000000000001
2020-04-05,18.630000000000003
2020-04-06,22.540000000000003
2020-04-07,18.86
2020-04-08,18.86
2020-04-09,23.0
