Date,Bar Chart
2019-08-02,21.28
2019-08-03,23.56
2019-08-04,23.56
2019-08-05,46.36
2019-08-06,38.0
2019-08-07,41.04
2019-08-08,44.08
2019-08-09,44.08
2019-08-10,3.04
2019-08-11,9.120000000000001
2019-08-12,32.68
2019-08-13,25.080000000000002
2019-08-14,44.08
2019-08-15,32.68
2019-08-16,40.28
2019-08-17,17.48
2019-08-18,17.48
2019-08-19,34.2
2019-08-20,41.8
2019-08-21,47.88
2019-08-22,76.0
2019-08-23,27.36
2019-08-24,19.76
2019-08-25,17.48
2019-08-26,48.64
2019-08-27,55.480000000000004
2019-08-28,57.76
2019-08-29,36.480000000000004
2019-08-30,44.84
2019-08-31,25.080000000000002
2019-09-01,30.38
2019-09-02,53.9
2019-09-03,64.67999999999999
2019-09-04,69.58
2019-09-05,98.0
2019-09-06,70.56
2019-09-07,30.38
2019-09-08,35.28
2019-09-09,74.48
2019-09-10,60.76
2019-09-11,67.62
2019-09-12,81.34
2019-09-13,60.76
2019-09-14,46.06
2019-09-15,27.439999999999998
2019-09-16,83.3
2019-09-17,77.42
2019-09-18,73.5
2019-09-19,78.4
2019-09-20,68.6
2019-09-21,31.36
2019-09-22,31.36
2019-09-23,71.53999999999999
2019-09-24,66.64
2019-09-25,63.699999999999996
2019-09-26,58.8
2019-09-27,68.6
2019-09-28,25.48
2019-09-29,34.3
2019-09-30,81.34
2019-10-01,85.5
2019-10-02,63.0
2019-10-03,72.9
2019-10-04,55.800000000000004
2019-10-05,21.6
2019-10-06,21.6
2019-10-07,83.7
2019-10-08,75.60000000000001
2019-10-09,72.9
2019-10-10,74.7
2019-10-11,76.5
2019-10-12,23.400000000000002
2019-10-13,50.4
2019-10-14,60.300000000000004
2019-10-15,60.300000000000004
2019-10-16,90.0
2019-10-17,73.8
2019-10-18,56.7
2019-10-19,33.300000000000004
2019-10-20,20.7
2019-10-21,56.7
2019-10-22,60.300000000000004
2019-10-23,70.2
2019-10-24,69.3
2019-10-25,75.60000000000001
2019-10-26,20.7
2019-10-27,34.2
2019-10-28,56.7
2019-10-29,81.0
2019-10-30,81.9
2019-10-31,65.7
2019-11-01,54.75
2019-11-02,15.75
2019-11-03,21.0
2019-11-04,51.75
2019-11-05,59.25
2019-11-06,68.25
2019-11-07,63.75
2019-11-08,51.0
2019-11-09,20.25
2019-11-10,20.25
2019-11-11,53.25
2019-11-12,71.25
2019-11-13,72.0
2019-11-14,36.0
2019-11-15,64.5
2019-11-16,36.75
2019-11-17,21.75
2019-11-18,57.75
2019-11-19,75.0
2019-11-20,72.75
2019-11-21,74.25
2019-11-22,48.75
2019-11-23,29.25
2019-11-24,16.5
2019-11-25,57.0
2019-11-26,57.75
2019-11-27,29.25
2019-11-28,9.0
2019-11-29,24.75
2019-11-30,27.0
2019-12-01,26.04
2019-12-02,29.14
2019-12-03,29.14
2019-12-04,31.62
2019-12-05,62.0
2019-12-06,34.1
2019-12-07,17.36
2019-12-08,20.46
2019-12-09,44.02
2019-12-10,36.58
2019-12-11,37.82
2019-12-12,42.16
2019-12-13,27.28
2019-12-14,16.12
2019-12-15,12.4
2019-12-16,34.1
2019-12-17,32.86
2019-12-18,27.9
2019-12-19,24.18
2019-12-20,31.62
2019-12-21,14.26
2019-12-22,8.06
2019-12-23,19.22
2019-12-24,9.3
2019-12-25,8.06
2019-12-26,14.879999999999999
2019-12-27,11.78
2019-12-28,13.02
2019-12-29,5.58
2019-12-30,29.14
2019-12-31,26.66
2020-01-01,25.740000000000002
2020-01-02,38.22
2020-01-03,37.44
2020-01-04,11.700000000000001
2020-01-05,9.36
2020-01-06,36.660000000000004
2020-01-07,52.260000000000005
2020-01-08,39.0
2020-01-09,42.120000000000005
2020-01-10,48.36
2020-01-11,21.060000000000002
2020-01-12,14.82
2020-01-13,44.46
2020-01-14,57.72
2020-01-15,46.02
2020-01-16,49.92
2020-01-17,65.52
2020-01-18,11.700000000000001
2020-01-19,21.060000000000002
2020-01-20,34.32
2020-01-21,45.24
2020-01-22,59.28
2020-01-23,55.38
2020-01-24,66.3
2020-01-25,35.1
2020-01-26,18.72
2020-01-27,49.92
2020-01-28,63.18
2020-01-29,78.0
2020-01-30,78.0
2020-01-31,68.64
2020-02-01,53.690000000000005
2020-02-02,31.85
2020-02-03,50.050000000000004
2020-02-04,45.5
2020-02-05,66.43
2020-02-06,60.06
2020-02-07,68.25
2020-02-08,41.86
2020-02-09,35.49
2020-02-10,61.88
2020-02-11,91.0
2020-02-12,50.050000000000004
2020-02-13,69.16
2020-02-14,84.63000000000001
2020-02-15,35.49
2020-02-16,45.5
2020-02-17,19.11
2020-02-18,71.89
2020-02-19,81.9
2020-02-20,61.88
2020-02-21,41.86
2020-02-22,34.58
2020-02-23,38.22
2020-02-24,64.61
2020-02-25,63.7
2020-02-26,61.88
2020-02-27,66.43
2020-02-28,80.08
2020-02-29,13.65
2020-03-01,28.71
2020-03-02,54.81
2020-03-03,49.589999999999996
2020-03-04,49.589999999999996
2020-03-05,58.29
2020-03-06,61.77
2020-03-07,28.71
2020-03-08,37.41
2020-03-09,58.29
2020-03-10,57.42
2020-03-11,38.28
2020-03-12,51.33
2020-03-13,33.93
2020-03-14,23.49
2020-03-15,28.71
2020-03-16,53.94
2020-03-17,26.97
2020-03-18,60.03
2020-03-19,48.72
2020-03-20,37.41
2020-03-21,26.97
2020-03-22,24.36
2020-03-23,58.29
2020-03-24,54.81
2020-03-25,83.52
2020-03-26,87.0
2020-03-27,52.2
2020-03-28,26.97
2020-03-29,36.54
2020-03-30,50.46
2020-03-31,57.42
2020-04-01,100.0
2020-04-02,68.0
2020-04-03,77.0
2020-04-04,43.0
2020-04-05,64.0
2020-04-06,61.0
2020-04-07,77.0
2020-04-08,76.0
2020-04-09,84.0
