Date,Broadcasting
2019-08-19,41.65
2019-08-20,42.63
2019-08-21,35.769999999999996
2019-08-22,39.69
2019-08-23,47.04
2019-08-24,36.75
2019-08-25,28.91
2019-08-26,39.69
2019-08-27,44.589999999999996
2019-08-28,40.67
2019-08-29,33.32
2019-08-30,40.67
2019-08-31,45.08
2019-09-01,34.72
2019-09-02,29.759999999999998
2019-09-03,32.24
2019-09-04,45.26
2019-09-05,48.36
2019-09-06,32.24
2019-09-07,32.24
2019-09-08,42.16
2019-09-09,38.44
2019-09-10,39.68
2019-09-11,29.759999999999998
2019-09-12,46.5
2019-09-13,57.04
2019-09-14,44.02
2019-09-15,58.28
2019-09-16,42.16
2019-09-17,48.98
2019-09-18,38.44
2019-09-19,41.54
2019-09-20,45.88
2019-09-21,52.08
2019-09-22,45.26
2019-09-23,45.88
2019-09-24,51.46
2019-09-25,42.78
2019-09-26,62.0
2019-09-27,42.78
2019-09-28,41.54
2019-09-29,49.6
2019-09-30,48.36
2019-10-01,39.33
2019-10-02,35.91
2019-10-03,36.48
2019-10-04,46.169999999999995
2019-10-05,35.91
2019-10-06,31.349999999999998
2019-10-07,41.04
2019-10-08,43.88999999999999
2019-10-09,56.99999999999999
2019-10-10,47.879999999999995
2019-10-11,54.72
2019-10-12,44.459999999999994
2019-10-13,41.04
2019-10-14,34.199999999999996
2019-10-15,47.879999999999995
2019-10-16,33.059999999999995
2019-10-17,43.31999999999999
2019-10-18,38.76
2019-10-19,29.069999999999997
2019-10-20,43.88999999999999
2019-10-21,33.629999999999995
2019-10-22,43.88999999999999
2019-10-23,34.199999999999996
2019-10-24,38.76
2019-10-25,33.629999999999995
2019-10-26,33.059999999999995
2019-10-27,34.769999999999996
2019-10-28,40.47
2019-10-29,37.62
2019-10-30,38.76
2019-10-31,31.919999999999998
2019-11-01,41.31
2019-11-02,39.27
2019-11-03,25.5
2019-11-04,42.84
2019-11-05,38.76
2019-11-06,41.82
2019-11-07,33.660000000000004
2019-11-08,39.27
2019-11-09,43.86
2019-11-10,36.21
2019-11-11,38.25
2019-11-12,38.25
2019-11-13,32.64
2019-11-14,51.0
2019-11-15,47.43
2019-11-16,38.25
2019-11-17,28.560000000000002
2019-11-18,33.15
2019-11-19,36.72
2019-11-20,44.37
2019-11-21,41.82
2019-11-22,37.74
2019-11-23,34.68
2019-11-24,25.5
2019-11-25,33.660000000000004
2019-11-26,31.11
2019-11-27,38.25
2019-11-28,31.11
2019-11-29,23.97
2019-11-30,24.990000000000002
2019-12-01,36.19
2019-12-02,38.07
2019-12-03,40.89
2019-12-04,39.01
2019-12-05,39.949999999999996
2019-12-06,35.72
2019-12-07,43.71
2019-12-08,31.49
2019-12-09,27.259999999999998
2019-12-10,37.129999999999995
2019-12-11,37.599999999999994
2019-12-12,32.43
2019-12-13,47.0
2019-12-14,33.37
2019-12-15,33.839999999999996
2019-12-16,27.729999999999997
2019-12-17,29.139999999999997
2019-12-18,29.61
2019-12-19,33.37
2019-12-20,36.66
2019-12-21,31.49
2019-12-22,33.839999999999996
2019-12-23,26.32
2019-12-24,29.139999999999997
2019-12-25,30.549999999999997
2019-12-26,23.97
2019-12-27,36.19
2019-12-28,35.25
2019-12-29,44.18
2019-12-30,38.07
2019-12-31,35.72
2020-01-01,31.720000000000002
2020-01-02,32.76
2020-01-03,36.92
2020-01-04,34.84
2020-01-05,34.32
2020-01-06,33.800000000000004
2020-01-07,47.84
2020-01-08,38.480000000000004
2020-01-09,38.480000000000004
2020-01-10,40.04
2020-01-11,32.24
2020-01-12,47.32
2020-01-13,36.4
2020-01-14,47.84
2020-01-15,38.480000000000004
2020-01-16,32.24
2020-01-17,42.120000000000005
2020-01-18,36.92
2020-01-19,46.28
2020-01-20,52.0
2020-01-21,34.84
2020-01-22,47.32
2020-01-23,35.36
2020-01-24,33.28
2020-01-25,32.76
2020-01-26,23.400000000000002
2020-01-27,37.44
2020-01-28,39.0
2020-01-29,50.440000000000005
2020-01-30,35.36
2020-01-31,47.84
2020-02-01,23.650000000000002
2020-02-02,55.00000000000001
2020-02-03,28.05
2020-02-04,24.200000000000003
2020-02-05,28.6
2020-02-06,25.3
2020-02-07,18.700000000000003
2020-02-08,22.0
2020-02-09,28.6
2020-02-10,27.500000000000004
2020-02-11,28.05
2020-02-12,22.55
2020-02-13,26.400000000000002
2020-02-14,15.400000000000002
2020-02-15,22.0
2020-02-16,28.05
2020-02-17,27.500000000000004
2020-02-18,24.750000000000004
2020-02-19,25.3
2020-02-20,31.900000000000002
2020-02-21,26.400000000000002
2020-02-22,20.35
2020-02-23,23.650000000000002
2020-02-24,27.500000000000004
2020-02-25,23.650000000000002
2020-02-26,22.55
2020-02-27,27.500000000000004
2020-02-28,24.200000000000003
2020-02-29,23.650000000000002
2020-03-01,34.02
2020-03-02,29.160000000000004
2020-03-03,50.760000000000005
2020-03-04,42.660000000000004
2020-03-05,19.44
2020-03-06,35.1
2020-03-07,34.02
2020-03-08,33.480000000000004
2020-03-09,32.940000000000005
2020-03-10,29.700000000000003
2020-03-11,35.1
2020-03-12,42.660000000000004
2020-03-13,33.480000000000004
2020-03-14,32.400000000000006
2020-03-15,34.02
2020-03-16,38.34
2020-03-17,38.34
2020-03-18,41.580000000000005
2020-03-19,41.040000000000006
2020-03-20,39.42
2020-03-21,39.42
2020-03-22,38.34
2020-03-23,50.760000000000005
2020-03-24,45.36
2020-03-25,48.6
2020-03-26,43.74
2020-03-27,46.980000000000004
2020-03-28,32.400000000000006
2020-03-29,38.34
2020-03-30,54.0
2020-03-31,36.72
2020-04-01,44.800000000000004
2020-04-02,45.92
2020-04-03,45.36000000000001
2020-04-04,42.00000000000001
2020-04-05,46.480000000000004
2020-04-06,49.84
2020-04-07,51.52
2020-04-08,56.00000000000001
2020-04-09,43.120000000000005
